2164,2017-04-08,1017,542,3,358,139,3103.869989436,1124.778,25.6
2165,2017-12-06,697,542,3,358,780,17417.39994072,1578.713,222.7185
2166,2018-02-05,296,1143,10,359,2,190.699996948,3162.44,5.4585
2167,2017-03-18,621,1143,10,359,3,286.049995422,2968.23,7.6325
2168,2017-09-17,697,1143,10,359,9,858.149986266,1604.717,11.1965
2169,2017-06-25,1163,1143,10,359,67,6388.449897758,724.235,27.102
2170,2018-05-08,1163,1143,10,359,447,42621.449317878,724.235,180.815
2171,2018-12-07,1099,1143,10,359,6010,573053.49082874,740.271,2522.9885
2172,2018-02-16,1122,1143,10,359,762,72656.698837188,937.077,462.879
2173,2017-07-01,621,1143,10,360,1,56.150001526,2968.23,1.498
2174,2017-06-02,921,1143,10,360,2,112.300003052,931.046,0.7085
2175,2017-11-16,697,1143,10,360,149,8366.350227374,1604.717,109.157
2176,2017-11-02,1017,1143,10,360,127,7131.050193802,1160.633,61.372
2177,2017-12-17,1122,1143,10,360,6,336.900009156,937.077,2.1465
2178,2018-06-12,1099,988,7,361,1,18.36000061,1022.713,0.1325
2179,2018-09-27,1122,988,7,361,1,18.36000061,1243.139,0.173
2180,2017-11-08,921,988,7,361,7,128.52000427,1242.832,1.2115
2181,2017-07-06,296,988,7,361,41,752.76002501,2923.677,19.75
2182,2018-07-06,1099,988,7,361,75,1377.00004575,1022.713,9.952
2183,2018-07-19,921,988,7,361,42,771.12002562,1242.832,7.2705
2184,2017-10-20,1163,988,7,361,60,1101.6000366,1003.069,7.745
2185,2017-03-16,697,988,7,361,1038,19057.68063318,1519.695,232.4455
2186,2018-08-13,1163,210,2,362,14,461.580017094,1704.785,6.484
2187,2018-09-29,1163,210,2,362,2,65.940002442,1704.785,0.9265
2188,2018-11-22,697,210,2,362,12,395.640014652,174.483,0
2189,2017-03-18,1099,210,2,362,71,2340.870086691,1726.107,33.3835
2190,2018-10-16,1122,210,2,362,84,2769.480102564,1943.444,45.515
2191,2018-05-04,1190,210,2,362,673,22188.810821733,1083.586,173.8685
2192,2018-08-25,697,988,7,363,1,4.420000076,1519.695,0.054
2193,2018-08-21,1099,988,7,363,6,26.520000456,1022.713,0.1915
2194,2018-11-13,1017,988,7,363,8,35.360000608,1062.915,0.27
2195,2017-11-26,1190,988,7,363,24,106.080001824,1024.691,0.769
2196,2018-08-02,1017,988,7,363,21,92.820001596,1062.915,0.708
2197,2017-02-17,296,988,7,363,528,2333.760040128,2923.677,61.2305
2198,2017-06-17,1190,885,6,364,3,58.290000915,905.54,0.353
2199,2018-09-18,1190,885,6,364,2,38.86000061,905.54,0.2355
2200,2018-10-18,1099,885,6,364,1,19.430000305,1172.198,0.1695
2201,2018-09-07,1122,885,6,364,30,582.90000915,1398.573,6.4035
2202,2018-04-23,921,885,6,364,100,1943.0000305,1399.977,21.3725
2203,2017-01-09,1190,885,6,364,46,893.78001403,905.54,5.412
2204,2018-03-02,697,885,6,364,1743,33866.490531615,1507.544,408.953
2205,2018-05-22,1190,542,3,365,5,147.70000458,979.276,1.0035
2206,2018-12-05,1099,542,3,365,1,29.540000916,1169.634,0.257
2207,2018-06-09,1122,542,3,365,4,118.160003664,1388.085,1.2855
2208,2017-03-11,1099,542,3,365,13,384.020011908,1169.634,3.3395
2209,2017-01-17,296,542,3,365,262,7739.480239992,2782.34,192.12
2210,2018-01-07,921,885,6,366,1,25.799999237,1399.977,0.284
2211,2017-10-22,1122,885,6,366,56,1444.799957272,1398.573,15.872
2212,2018-04-05,1122,885,6,366,5,128.999996185,1398.573,1.417
2213,2018-09-09,621,885,6,366,140,3611.99989318,2624.581,83.964
2214,2018-08-01,1122,885,6,366,39,1006.199970243,1398.573,11.054
2215,2017-12-07,1017,885,6,366,46,1186.799964902,1055.029,8.9605
2216,2018-08-28,658,885,6,366,640,16511.99951168,1399.977,181.628
2217,2017-06-04,1190,1143,10,367,4,58.72000122,1302.238,0.5885
2218,2018-05-05,1122,1143,10,367,5,73.400001525,937.077,0.4675
2219,2017-02-19,1163,1143,10,367,37,543.160011285,724.235,2.3045
2220,2018-11-28,621,1143,10,367,113,1658.840034465,2968.23,44.2615
2221,2017-10-27,1163,1143,10,367,1623,23825.640495015,724.235,101.0765
2222,2017-09-08,921,156,1,368,1,56.509998322,192.15,0
2223,2018-11-27,921,156,1,368,1,56.509998322,192.15,0
2224,2017-01-28,1017,156,1,368,3,169.529994966,1317.175,1.7245
2225,2017-09-11,1099,156,1,368,1,56.509998322,94.52,0
2226,2017-02-28,621,156,1,368,13,734.629978186,3768.006,25.477
2227,2017-08-01,1163,156,1,368,173,9776.229709706,119.526,0
2228,2018-12-01,921,156,1,368,268,15144.679550296,192.15,0
2229,2017-01-25,1017,156,1,368,707,39952.568813654,1317.175,406.3875
2230,2018-01-02,1163,156,1,368,4910,277464.09176102,119.526,0
2231,2018-05-21,1190,210,2,369,2,23.399999618,1083.586,0.1835
2232,2018-03-11,1017,210,2,369,2,23.399999618,606.454,0.0715
2233,2017-09-14,921,210,2,369,1,11.699999809,1986.411,0.1975
2234,2017-09-26,1122,210,2,369,10,116.99999809,1943.444,1.923
2235,2018-02-05,296,210,2,369,5,58.499999045,4065.09,2.2025
2236,2018-05-22,296,210,2,369,3,35.099999427,4065.09,1.3215
2237,2018-11-25,1099,210,2,369,2,23.399999618,1726.107,0.3335
2238,2017-07-06,1190,210,2,369,104,1216.799980136,1083.586,9.5345
2239,2018-03-19,1122,210,2,369,17,198.899996753,1943.444,3.269
2240,2018-10-29,697,210,2,369,179,2094.299965811,174.483,0
2241,2017-10-16,658,210,2,369,406,4750.199922454,1986.411,80.108
2242,2017-09-19,1163,210,2,369,914,10693.799825426,1704.785,150.225
2243,2018-01-14,296,885,6,370,22,548.46000671,2809.603,13.764
2244,2017-03-21,621,574,4,371,5,152.650003435,3509.227,4.899
2245,2017-09-17,1163,574,4,371,11,335.830007557,238.076,0
2246,2017-02-20,697,574,4,371,43,1312.790029541,1378.117,14.1535
2247,2017-02-26,1122,574,4,371,146,4457.380100302,518.023,9.718
2248,2017-07-29,658,574,4,371,63,1923.390043281,538.616,4.5895
2249,2017-04-24,921,574,4,371,117,3572.010080379,538.616,8.5235
2250,2018-06-14,1122,1114,8,372,2,190.86000061,2203.02,3.632
2251,2017-12-09,1122,1114,8,372,3,286.290000915,2203.02,5.448
2252,2017-11-03,1099,1114,8,372,22,2099.46000671,1953.463,34.714
2253,2017-08-16,1190,1114,8,372,38,3626.34001159,472.298,6.248
2254,2018-07-07,621,1114,8,372,85,8111.550025925,2363.331,167.368
2255,2017-11-22,1099,1114,8,372,383,36549.690116815,1953.463,604.3355
2256,2017-01-05,296,1114,8,372,173,16509.390052765,2509.864,364.835
2257,2017-09-19,1163,1114,8,372,776,74053.68023668,1929.724,1206.8705
2258,2017-06-27,658,1140,9,373,1,40.400001526,1286.069,0.3985
2259,2017-04-17,697,1140,9,373,2,80.800003052,606.271,0.2475
2260,2017-03-29,658,1140,9,373,1,40.400001526,1286.069,0.3985
2261,2017-11-13,658,1140,9,373,1,40.400001526,1286.069,0.3985
2262,2018-09-10,1099,1140,9,373,7,282.800010682,1007.392,2.0005
2263,2017-08-22,296,1140,9,373,2,80.800003052,3697.589,2.7455
2264,2017-06-21,697,1140,9,373,108,4363.200164808,606.271,13.363
2265,2018-06-11,621,1140,9,373,99,3999.600151074,3526.241,129.0365
2266,2017-05-01,296,1140,9,373,356,14382.400543256,3697.589,488.655
2267,2018-02-22,1163,1140,9,373,976,39430.401489376,983.71,269.5895
2268,2018-04-12,296,210,2,374,1,49.930000305,4065.09,1.88
2269,2018-10-03,1163,210,2,374,3,149.790000915,1704.785,2.104
2270,2017-12-27,658,210,2,374,5,249.650001525,1986.411,4.21
2271,2018-10-26,697,210,2,374,4,199.72000122,174.483,0
2272,2017-07-24,296,210,2,374,6,299.58000183,4065.09,11.2795
2273,2018-09-06,1163,210,2,374,21,1048.530006405,1704.785,14.7295
2274,2017-03-27,621,210,2,374,41,2047.130012505,3917.426,74.0535
2275,2018-06-10,697,210,2,374,250,12482.50007625,174.483,0
2276,2017-02-05,1017,210,2,374,92,4593.56002806,606.454,14.077
2277,2017-06-19,621,210,2,374,260,12981.8000793,3917.426,469.607
2278,2017-09-21,296,210,2,374,572,28559.96017446,4065.09,1075.308
2279,2017-07-05,1099,210,2,375,1,23.979999542,1726.107,0.342
2280,2017-05-06,1190,210,2,375,1,23.979999542,1083.586,0.188
2281,2017-12-01,1099,210,2,375,19,455.619991298,1726.107,6.4975
2282,2018-08-15,296,210,2,375,8,191.839996336,4065.09,7.223
2283,2017-11-02,1017,210,2,375,756,18128.879653752,606.454,55.5565
2284,2017-01-27,1190,210,2,375,693,16618.139682606,1083.586,130.2175
2285,2017-06-05,621,210,2,375,42,1007.159980764,3917.426,36.4335
2286,2018-06-26,1099,210,2,375,804,19279.919631768,1726.107,274.9525
2287,2017-08-16,1190,210,2,375,7051,169082.976770642,1083.586,1324.9105
2288,2017-08-11,1122,658,5,376,1,0.01,50.987,0
2289,2017-01-03,1099,658,5,376,5,0.05,284.278,0
2290,2018-01-26,658,658,5,376,7,0.07,0,0
2291,2018-04-19,1163,658,5,376,22,0.22,309.219,0
2292,2017-04-30,621,658,5,376,26,0.26,3855.221,0.009
2293,2017-09-19,1099,658,5,376,248,2.48,284.278,0
2294,2017-07-28,621,658,5,376,996,9.96,3855.221,0.354
2295,2017-12-03,697,658,5,377,1,64.339996338,1812.974,0.9735
2296,2018-03-26,1163,658,5,377,1,64.339996338,309.219,0.006
2297,2017-05-13,1017,658,5,377,37,2380.579864506,1508.701,28.774
2298,2018-02-01,697,658,5,377,2,128.679992676,1812.974,1.947
2299,2017-06-08,296,658,5,377,2,128.679992676,4053.836,4.8305
2300,2017-12-10,1190,658,5,377,72,4632.479736336,2010.436,79.2355
2301,2017-02-01,658,658,5,377,257,16535.379058866,0,0
2302,2017-11-21,1122,658,5,377,173,11130.819366474,50.987,0
2303,2018-01-22,1122,658,5,377,1107,71224.375946166,50.987,0
2304,2017-05-24,658,658,5,377,317,20395.778839146,0,0
2305,2017-10-20,296,658,5,377,966,62152.436462508,4053.836,2333.1005
2306,2018-09-26,697,156,1,378,3,87.989999772,1629.392,1.1695
2307,2017-05-16,1017,156,1,378,15,439.94999886,1317.175,4.475
2308,2017-07-02,921,156,1,378,30,879.89999772,192.15,0
2309,2017-04-25,658,156,1,378,430,12611.89996732,192.15,0
2310,2018-04-20,1099,156,1,378,42,1231.859996808,94.52,0
2311,2018-05-13,621,156,1,378,140,4106.19998936,3768.006,142.4035
2312,2017-08-18,921,156,1,378,1012,29681.959923088,192.15,0
2313,2017-01-06,921,156,1,378,6664,195455.119493536,192.15,0
2314,2017-02-05,621,156,1,379,1,47.700000763,3768.006,1.654
2315,2018-11-22,1190,156,1,379,127,6057.900096901,1825.573,92.4175
2316,2017-12-10,296,156,1,379,273,13022.100208299,3964.332,477.173
2317,2017-10-19,296,156,1,379,406,19366.200309778,3964.332,709.642
2318,2018-09-20,296,156,1,379,125,5962.500095375,3964.332,218.486
2319,2017-07-04,1122,156,1,379,8599,410172.306561037,163.336,0
2320,2018-01-26,621,988,7,380,9,602.549972532,2735.125,14.673
2321,2017-03-27,1163,988,7,380,3,200.849990844,1003.069,1.412
2322,2018-01-08,1099,988,7,380,22,1472.899932856,1022.713,10.645
2323,2018-02-05,697,988,7,380,12,803.399963376,1519.695,9.799
2324,2017-03-24,658,988,7,380,371,24838.448867708,1242.832,234.185
2325,2018-11-13,921,988,7,380,17,1138.149948116,1242.832,10.731
2326,2018-09-16,1163,1114,8,381,4,224.839996336,1929.724,3.6645
2327,2017-09-20,1122,1114,8,381,1,56.209999084,2203.02,1.0695
2328,2017-12-11,1122,1114,8,381,21,1180.409980764,2203.02,22.4635
2329,2017-08-11,1163,1114,8,381,176,9892.959838784,1929.724,161.228
2330,2018-10-10,621,1114,8,381,218,12253.779800312,2363.331,252.836
2331,2017-10-08,1017,1114,8,381,1018,57221.779067512,1200.378,515.2125
2332,2018-11-22,296,1114,8,381,623,35018.829429332,2509.864,773.8685
2333,2018-07-02,621,1114,8,381,420,23608.19961528,2363.331,487.1155
2334,2017-05-29,1122,1114,8,381,515,28948.14952826,2203.02,550.889
2335,2018-10-21,921,1114,8,381,486,27318.059554824,2214.882,523.1085
2336,2017-03-25,1122,574,4,382,1,99.459999084,518.023,0.217
2337,2017-09-29,621,574,4,382,5,497.29999542,3509.227,15.9595
2338,2017-03-05,621,574,4,382,46,4575.159957864,3509.227,146.8275
2339,2018-05-12,1190,574,4,382,1153,114677.378943852,1471.843,1343.839
2340,2017-05-12,1190,574,4,382,468,46547.279571312,1471.843,545.461
2341,2017-06-01,921,574,4,382,520,51719.19952368,538.616,123.4105
2342,2017-05-04,1163,574,4,382,182,18101.719833288,238.076,0
2343,2018-01-27,621,574,4,382,2081,206976.258093804,3509.227,6642.338
2344,2018-06-14,1163,574,4,382,4428,440408.875943952,238.076,0
2345,2018-11-14,1099,156,1,383,2,98.599998474,94.52,0
2346,2018-10-11,1163,156,1,383,4,197.199996948,119.526,0
2347,2017-01-21,1163,156,1,383,9,443.699993133,119.526,0
2348,2018-07-09,1099,156,1,383,9,443.699993133,94.52,0
2349,2018-10-10,921,156,1,383,2,98.599998474,192.15,0
2350,2018-12-08,1190,156,1,383,5,246.499996185,1825.573,3.7605
2351,2017-04-09,697,156,1,383,162,7986.599876394,1629.392,106.173
2352,2018-09-30,1122,156,1,383,1004,49497.199233948,163.336,0
2353,2017-09-27,1099,156,1,383,531,26178.299594847,94.52,0
2354,2018-05-20,921,156,1,383,953,46982.899272861,192.15,0
2355,2017-03-17,1163,156,1,383,1576,77696.798797512,119.526,0
2356,2017-10-22,296,156,1,383,1243,61279.899051591,3964.332,2245.499
2357,2017-03-19,1190,885,6,384,10,62.30000019,905.54,0.3775
2358,2017-09-30,697,885,6,384,362,2255.260006878,1507.544,27.2335
2359,2018-11-27,1190,885,6,384,204,1270.920003876,905.54,7.696
2360,2018-08-04,1017,885,6,384,438,2728.740008322,1055.029,20.603
2361,2017-06-11,921,156,1,385,4,62.200000764,192.15,0
2362,2018-11-21,1099,156,1,385,4,62.200000764,94.52,0
2363,2017-01-30,1190,156,1,385,52,808.600009932,1825.573,12.336
2364,2017-04-28,1017,156,1,385,293,4556.150055963,1317.175,46.344
2365,2017-10-12,621,156,1,385,37,575.350007067,3768.006,19.953
2366,2017-06-18,1099,156,1,385,915,14228.250174765,94.52,0
2367,2018-08-06,1017,542,3,386,3,129.959999085,1124.778,1.072
2368,2018-05-06,697,542,3,386,9,389.879997255,1578.713,4.9855
2369,2017-10-24,697,542,3,386,39,1689.479988105,1578.713,21.6035
2370,2017-04-03,697,542,3,386,97,4202.039970415,1578.713,53.732
2371,2017-01-06,1099,542,3,386,209,9053.879936255,1169.634,78.7355
2372,2017-01-22,1163,542,3,386,209,9053.879936255,1150.106,76.9675
2373,2017-09-11,621,542,3,386,500,21659.9998475,2595.052,497.1085
2374,2017-10-31,1122,542,3,386,224,9703.67993168,1388.085,105.5845
2375,2018-05-17,658,1140,9,387,2,113.760002136,1286.069,1.122
2376,2017-01-12,697,1140,9,387,18,1023.840019224,606.271,3.1355
2377,2017-03-02,921,1140,9,387,4,227.520004272,1286.069,2.2435
2378,2017-06-01,697,1140,9,387,35,1990.80003738,606.271,6.097
2379,2018-02-08,697,1140,9,387,4,227.520004272,606.271,0.697
2380,2017-12-02,658,1140,9,387,297,16893.360317196,1286.069,166.58
2381,2017-07-02,1017,1140,9,387,212,12058.560226416,223.068,0
2382,2018-01-30,296,1140,9,387,672,38223.360717696,3697.589,1298.6725
2383,2018-12-03,921,1140,9,387,63,3583.440067284,1286.069,35.335
2384,2018-06-10,296,1140,9,387,3476,197714.883712368,3697.589,6717.539
2385,2017-08-08,296,1114,8,388,1,26.549999237,2509.864,0.5865
2386,2017-03-05,1163,1114,8,388,1,26.549999237,1929.724,0.4325
2387,2017-02-15,1122,1114,8,388,39,1035.449970243,2203.02,19.705
2388,2018-10-19,1122,1114,8,388,64,1699.199951168,2203.02,32.336
2389,2017-01-14,621,1114,8,388,197,5230.349849689,2363.331,107.9195
2390,2018-06-26,1190,1114,8,388,67,1778.849948879,472.298,3.065
2391,2018-04-13,1190,1114,8,388,37,982.349971769,472.298,1.6925
2392,2017-10-29,1190,1114,8,388,2702,71738.097938374,472.298,123.6035
2393,2018-04-26,1099,1114,8,388,18,477.899986266,1953.463,7.902
2394,2017-07-21,697,210,2,389,1,23.399999619,174.483,0
2395,2017-05-17,1190,210,2,389,1,23.399999619,1083.586,0.1835
2396,2017-06-02,1099,210,2,389,3,70.199998857,1726.107,1.001
2397,2018-08-02,1017,210,2,389,6,140.399997714,606.454,0.4305
2398,2018-03-07,1122,210,2,389,1,23.399999619,1943.444,0.3845
2399,2018-07-22,296,210,2,389,32,748.799987808,4065.09,28.193
2400,2018-06-15,1163,210,2,389,15,350.999994285,1704.785,4.931
2401,2018-11-25,921,210,2,389,4,93.599998476,1986.411,1.5785
2402,2017-03-10,1122,210,2,389,36,842.399986284,1943.444,13.8445
2403,2018-05-09,1122,210,2,389,189,4422.599927991,1943.444,72.683
2404,2018-01-19,1163,210,2,389,18,421.199993142,1704.785,5.917
2405,2018-06-06,1017,210,2,389,336,7862.399871984,606.454,24.0945
2406,2018-01-16,1017,210,2,389,450,10529.99982855,606.454,32.2695
2407,2018-02-10,921,658,5,390,2,21.079999924,0,0
2408,2017-02-18,1099,658,5,390,8,84.319999696,284.278,0
2409,2018-06-24,1017,658,5,390,26,274.039999012,1508.701,3.3125
2410,2018-09-06,921,658,5,390,2851,30049.539891662,0,0
2411,2018-11-11,921,210,2,391,2,56.439998626,1986.411,0.952
2412,2018-06-24,1099,210,2,391,2,56.439998626,1726.107,0.805
2413,2018-05-12,1099,210,2,391,19,536.179986947,1726.107,7.6465
2414,2018-03-03,1163,210,2,391,47,1326.339967711,1704.785,18.632
2415,2018-12-07,1190,210,2,391,311,8776.419786343,1083.586,68.771
2416,2017-10-04,1122,210,2,391,54,1523.879962902,1943.444,25.044
2417,2017-09-14,621,210,2,391,1180,33299.59918934,3917.426,1204.5885
2418,2018-04-15,621,574,4,392,1,20.260000229,3509.227,0.65
2419,2018-03-11,1099,574,4,392,5,101.300001145,262.365,0
2420,2018-01-18,621,574,4,392,1,20.260000229,3509.227,0.65
2421,2017-07-11,658,574,4,392,4,81.040000916,538.616,0.1935
2422,2018-04-11,1099,574,4,392,1,20.260000229,262.365,0
2423,2018-06-16,921,574,4,392,1,20.260000229,538.616,0.0485
2424,2017-04-16,1163,574,4,392,3,60.780000687,238.076,0
2425,2017-01-22,697,574,4,392,21,425.460004809,1378.117,4.587
2426,2018-01-17,697,574,4,392,4,81.040000916,1378.117,0.8735
2427,2017-10-26,1122,574,4,392,8,162.080001832,518.023,0.3535
2428,2017-10-09,1122,574,4,392,168,3403.680038472,518.023,7.421
2429,2018-07-20,658,574,4,392,256,5186.560058624,538.616,12.376
2430,2017-12-18,658,574,4,392,1546,31321.960354034,538.616,74.739
2431,2018-04-28,697,574,4,392,914,18517.640209306,1378.117,199.642
2432,2018-09-10,1190,574,4,392,1523,30855.980348767,1471.843,361.5835
2433,2018-03-11,1017,574,4,392,1761,35677.860403269,1014.178,254.8035
2434,2018-11-18,1017,988,7,393,2,54.799999238,1062.915,0.418
2435,2018-11-25,658,988,7,393,2,54.799999238,1242.832,0.5165
2436,2018-08-18,1163,988,7,393,3,82.199998857,1003.069,0.578
2437,2017-09-06,1190,988,7,393,1,27.399999619,1024.691,0.1985
2438,2018-11-23,921,988,7,393,4,109.599998476,1242.832,1.0335
2439,2017-12-12,1122,988,7,393,15,410.999994285,1243.139,3.8765
2440,2017-12-09,621,988,7,393,6,164.399997714,2735.125,4.0035
2441,2018-12-24,1099,988,7,393,1,27.399999619,1022.713,0.198
2442,2018-10-29,296,988,7,393,5,136.999998095,2923.677,3.5945
2443,2018-05-31,1017,988,7,393,9,246.599996571,1062.915,1.8815
2444,2018-02-16,658,988,7,393,62,1698.799976378,1242.832,16.017
2445,2018-11-08,1163,988,7,393,26,712.399990094,1003.069,5.0085
2446,2017-10-09,1017,988,7,393,38,1041.199985522,1062.915,7.9435
2447,2017-11-21,921,988,7,393,189,5178.599927991,1242.832,48.8255
2448,2018-10-30,697,988,7,393,805,22056.999693295,1519.695,269.028
2449,2018-11-11,1122,988,7,393,197,5397.799924943,1243.139,50.909
2450,2017-06-25,1190,210,2,394,1,39.740001678,1083.586,0.3115
2451,2018-12-06,1099,210,2,394,3,119.220005034,1726.107,1.7
2452,2018-05-18,1190,210,2,394,4,158.960006712,1083.586,1.2455
2453,2018-05-05,921,210,2,394,26,1033.240043628,1986.411,17.4245
2454,2017-05-31,1017,210,2,394,29,1152.460048662,606.454,3.532
2455,2017-11-04,1163,210,2,394,2,79.480003356,1704.785,1.1165
2456,2018-05-11,921,210,2,394,291,11564.340488298,1986.411,195.0225
2457,2017-03-18,921,156,1,395,1,32.470001221,192.15,0
2458,2018-12-02,921,156,1,395,139,4513.330169719,192.15,0
2459,2017-04-22,1099,156,1,395,3,97.410003663,94.52,0
2460,2017-03-10,697,156,1,395,24,779.280029304,1629.392,10.3595
2461,2017-02-23,1099,156,1,395,508,16494.760620268,94.52,0
2462,2017-05-25,296,1143,10,396,4,115.400001524,3162.44,3.3035
2463,2017-10-12,1017,1143,10,396,1,28.850000381,1160.633,0.2485
2464,2017-08-15,1190,1143,10,396,42,1211.700016002,1302.238,12.144
2465,2018-06-23,1163,1143,10,396,22,634.700008382,724.235,2.6925
2466,2017-09-17,658,1143,10,396,34,980.900012954,931.046,6.19
2467,2017-10-29,697,1143,10,396,47,1355.950017907,1604.717,17.6915
2468,2017-09-17,658,1143,10,396,503,14511.550191643,931.046,91.5745
2469,2017-05-26,621,1143,10,396,783,22589.550298323,2968.23,602.741
2470,2018-03-12,1163,1143,10,396,1294,37331.900493014,724.235,158.375
2471,2017-08-29,658,658,5,397,2,27.280000686,0,0
2472,2017-01-16,1099,658,5,397,2,27.280000686,284.278,0
2473,2017-07-11,697,658,5,397,2,27.280000686,1812.974,0.4125
2474,2017-10-31,1099,658,5,397,2,27.280000686,284.278,0
2475,2017-01-25,921,658,5,397,33,450.120011319,0,0
2476,2018-05-06,621,658,5,397,1050,14322.00036015,3855.221,509.179
2477,2017-07-08,1099,658,5,397,374,5101.360128282,284.278,0
2478,2018-01-02,1099,658,5,397,822,11212.080281946,284.278,0
2479,2018-11-20,697,658,5,397,82,1118.480028126,1812.974,16.9225
2480,2018-02-17,1017,658,5,397,209,2850.760071687,1508.701,34.457
2481,2018-04-26,1190,574,4,398,1,3.329999924,1471.843,0.039
2482,2018-01-18,921,574,4,398,1,3.329999924,538.616,0.008
2483,2018-12-11,1099,574,4,398,1,3.329999924,262.365,0
2484,2017-07-22,1099,574,4,398,2,6.659999848,262.365,0
2485,2017-04-14,1190,574,4,398,2,6.659999848,1471.843,0.078
2486,2018-05-14,1017,574,4,398,3,9.989999772,1014.178,0.0715
2487,2017-11-24,296,574,4,398,29,96.569997796,3701.391,3.2845
2488,2017-05-11,1163,574,4,398,69,229.769994756,238.076,0
2489,2017-04-04,621,574,4,398,32,106.559997568,3509.227,3.42
2490,2017-09-10,1190,574,4,398,159,529.469987916,1471.843,6.2045
2491,2018-01-21,921,574,4,398,608,2024.639953792,538.616,4.831
2492,2017-02-18,1017,574,4,398,125,416.2499905,1014.178,2.973
2493,2018-06-11,697,574,4,398,501,1668.329961924,1378.117,17.9865
2494,2017-10-19,1190,1114,8,399,2,165.979995728,472.298,0.286
2495,2017-01-08,1163,1114,8,399,3,248.969993592,1929.724,4.0575
2496,2018-04-12,296,1114,8,399,39,3236.609916696,2509.864,71.5245
2497,2018-07-12,296,1114,8,399,119,9875.809745816,2509.864,218.242
2498,2017-10-17,1017,1114,8,399,794,65894.058304016,1200.378,593.2955
2499,2018-01-21,1122,542,3,400,1,87.269996643,1388.085,0.9495
2500,2017-06-16,296,542,3,400,2,174.539993286,2782.34,4.3325
2501,2017-03-24,296,542,3,400,10,872.69996643,2782.34,21.6635
2502,2018-11-08,658,542,3,400,4,349.079986572,1386.663,3.7935
2503,2018-11-03,658,542,3,400,4,349.079986572,1386.663,3.7935
2504,2018-01-02,697,542,3,400,21,1832.669929503,1578.713,23.4345
2505,2018-03-08,296,542,3,400,74,6457.979751582,2782.34,160.309
2506,2017-05-13,1163,542,3,400,35,3054.449882505,1150.106,25.966
2507,2017-06-20,296,542,3,400,159,13875.929466237,2782.34,344.448
2508,2018-11-03,697,542,3,400,12,1047.239959716,1578.713,13.391
2509,2018-10-04,1122,542,3,400,121,10559.669593803,1388.085,114.898
2510,2017-10-09,921,542,3,400,448,39096.958496064,1386.663,424.852
2511,2018-08-28,1190,574,4,301,6,512.099990844,1471.843,6.001
2512,2017-04-26,1099,574,4,301,6,512.099990844,262.365,0
2513,2018-10-29,1122,574,4,301,1,85.349998474,518.023,0.186
2514,2018-05-03,296,574,4,301,15,1280.24997711,3701.391,43.5465
2515,2018-10-09,621,574,4,301,193,16472.549705482,3509.227,528.6415
2516,2017-10-31,1122,574,4,301,58,4950.299911492,518.023,10.793
2517,2018-06-30,296,574,4,301,94,8022.899856556,3701.391,272.89
2518,2017-02-18,1017,574,4,301,5230,446380.49201902,1014.178,3187.9515
2519,2017-07-31,1190,574,4,301,1629,139035.147514146,1471.843,1629.2735
2520,2017-09-23,1163,885,6,202,1,38.709999084,1151.659,0.3295
2521,2017-10-11,658,885,6,202,3,116.129997252,1399.977,1.2775
2522,2018-07-24,697,885,6,202,1,38.709999084,1507.544,0.4675
2523,2018-03-24,1190,885,6,202,8,309.679992672,905.54,1.875
2524,2018-07-07,296,885,6,202,1,38.709999084,2809.603,0.9715
2525,2018-05-25,697,885,6,202,2,77.419998168,1507.544,0.935
2526,2018-01-08,1099,885,6,202,460,17806.59957864,1172.198,155.309
2527,2017-07-05,296,885,6,202,8,309.679992672,2809.603,7.7715
2528,2017-10-23,621,885,6,202,3835,148452.84648714,2624.581,3450.9065
2529,2018-03-23,697,1114,8,203,1,64.830001831,1507.493,0.783
2530,2018-12-17,1163,1114,8,203,1,64.830001831,1929.724,1.0565
2531,2017-09-10,1163,1114,8,203,1,64.830001831,1929.724,1.0565
2532,2017-12-30,621,1114,8,203,2,129.660003662,2363.331,2.6755
2533,2017-11-20,1122,1114,8,203,11,713.130020141,2203.02,13.571
2534,2017-09-08,1190,1114,8,203,46,2982.180084226,472.298,5.138
2535,2017-05-14,1122,1114,8,203,258,16726.140472398,2203.02,318.302
2536,2018-01-09,658,1114,8,203,269,17439.270492539,2214.882,333.9415
2537,2017-09-19,1122,574,4,204,1,49.409999847,518.023,0.1075
2538,2017-06-17,1017,574,4,204,1,49.409999847,1014.178,0.353
2539,2017-11-22,921,574,4,204,2,98.819999694,538.616,0.236
2540,2018-03-17,1017,574,4,204,17,839.969997399,1014.178,5.999
2541,2018-09-04,921,574,4,204,70,3458.69998929,538.616,8.253
2542,2018-09-26,1163,574,4,204,44,2174.039993268,238.076,0
2543,2018-10-01,1122,574,4,204,189,9338.489971083,518.023,20.36
2544,2018-08-18,1190,574,4,204,123,6077.429981181,1471.843,71.218
2545,2018-03-13,697,574,4,204,233,11512.529964351,1378.117,124.1185
2546,2017-08-02,1017,574,4,204,185,9140.849971695,1014.178,65.282
2547,2018-05-11,921,574,4,204,360,17787.59994492,538.616,42.444
2548,2017-04-01,1163,156,1,205,4,25.12000084,119.526,0
2549,2018-11-09,621,156,1,205,322,2022.16006762,3768.006,70.1285
2550,2017-01-08,1122,156,1,205,72,452.16001512,163.336,0
2551,2018-01-04,1122,156,1,205,119,747.32002499,163.336,0
