450,450,JewelryRoyalBlue39641,Jewelry,59178,88.61000061,1
451,451,ClotherMagenta27241,Clother,29991,47.270000458,1
452,452,MattressLimeGreen24758,Mattress,26870,31.760000229,1
453,453,WatchCoral56791,Watch,33680,10.56000042,1
454,454,PhoneCornsilk14172,Phone,53491,51,1
455,455,BikeMediumBlue54110,Bike,10834,98.800003052,1
456,456,LampLightPink32166,Lamp,46715,80.569999695,1
457,457,PhoneGoldenRod2581,Phone,54749,69.13999939,1
458,458,LaptopChartreuse27237,Laptop,19317,46.590000153,1
459,459,PhoneMediumAquaMarine10402,Phone,23851,89.370002747,1
460,460,MattressDarkGray6521,Mattress,35260,75.540000916,1
461,461,BikeLightGoldenRodYellow22639,Bike,47862,1.450000048,1
462,462,BikeLightSlateGray14756,Bike,39486,94.230003357,1
463,463,BikeGreen18665,Bike,11552,86.449996948,1
464,464,BikeDarkTurquoise40444,Bike,39898,7.320000172,1
465,465,LampPapayaWhip35249,Lamp,57584,54.180000305,1
466,466,LaptopAntiqueWhite37900,Laptop,48338,22.399999619,1
467,467,LaptopLightGreen55681,Laptop,39387,85.900001526,1
468,468,StickerFuchsia41182,Sticker,48377,31.190000534,1
469,469,StickerBlanchedAlmond10828,Sticker,15587,0.289999992,1
470,470,JewelryPink33491,Jewelry,58526,16.420000076,1
471,471,BikeOlive4001,Bike,21114,58.599998474,1
472,472,LampSalmon5903,Lamp,52887,85.970001221,1
473,473,ClotherAliceBlue39254,Clother,14783,80.190002441,1
474,474,JewelryPaleGreen47302,Jewelry,27468,4.789999962,1
475,475,JewelryYellow30506,Jewelry,25363,46.909999847,1
476,476,LaptopFuchsia47712,Laptop,46489,44.5,1
477,477,JewelryDarkSlateBlue40310,Jewelry,13063,43.659999847,1
478,478,WatchLightSteelBlue47646,Watch,11168,28.840000153,1
479,479,MattressBlueViolet32029,Mattress,47170,50.259998322,1
480,480,JewelryLawnGreen29609,Jewelry,17672,99.519996643,1
481,481,PhoneCornflowerBlue11765,Phone,46846,32.509998322,1
482,482,BikeGold22197,Bike,53093,15.670000076,1
483,483,WatchBlanchedAlmond38030,Watch,22480,23.63999939,1
484,484,LampDarkGray6188,Lamp,28392,64.199996948,1
485,485,JewelrySilver42349,Jewelry,46030,43.229999542,1
486,486,LaptopSienna54892,Laptop,15290,60.63999939,1
487,487,ClotherLightSteelBlue7149,Clother,16806,80.540000916,1
488,488,PhoneBlack45286,Phone,54700,6.849999905,1
489,489,StickerFireBrick27633,Sticker,29289,90.949996948,1
490,490,MattressLinen47585,Mattress,17401,6.800000191,1
491,491,JewelryLightGreen34447,Jewelry,31424,85.959999084,1
492,492,StickerIvory49179,Sticker,11142,5.599999905,1
493,493,LampDodgerBlue51097,Lamp,52013,70.769996643,1
494,494,LaptopPeachPuff38669,Laptop,47386,4.75,1
495,495,ClotherSalmon16588,Clother,13725,99.419998169,1
496,496,ClotherYellowGreen16173,Clother,22345,71.309997559,1
497,497,StickerMistyRose273,Sticker,17504,46.930000305,1
498,498,LaptopNavajoWhite53387,Laptop,20343,25.290000916,1
499,499,MattressLightSteelBlue37281,Mattress,33124,3.900000095,1
500,500,ClotherRed512,Clother,16955,92.669998169,1
501,501,LaptopAzure22485,Laptop,30401,80.930000305,1
502,502,BikeBlack531,Bike,21911,68,1
503,503,LaptopLinen37579,Laptop,44559,45.540000916,1
504,504,BikeDarkOrchid56241,Bike,44993,42.369998932,1
505,505,JewelryLightSkyBlue35372,Jewelry,32771,44.200000763,1
506,506,ClotherSkyBlue50072,Clother,18391,50.630001068,1
507,507,PhoneSpringGreen42303,Phone,32646,65.900001526,1
508,508,PhoneLightSalmon1567,Phone,13453,91.349998474,1
509,509,PhoneBeige36683,Phone,50464,38.549999237,1
510,510,PhoneDarkOrchid21248,Phone,26005,8.43999958,1
511,511,StickerChocolate11605,Sticker,28931,38.709999084,1
512,512,StickerLightCyan15811,Sticker,58254,30.200000763,1
513,513,LampOrangeRed39634,Lamp,56678,98.839996338,1
514,514,ClotherPink24682,Clother,33035,50.669998169,1
515,515,LampSilver14307,Lamp,11015,1.159999967,1
516,516,LaptopDarkKhaki40672,Laptop,38032,54.270000458,1
517,517,WatchDarkRed1679,Watch,28120,13.5,1
518,518,ClotherTan39573,Clother,48642,80.580001831,1
519,519,LaptopTomato42696,Laptop,22468,26.840000153,1
520,520,BikeFireBrick37184,Bike,44573,52.479999542,1
521,521,PhonePlum41171,Phone,40681,32.909999847,1
522,522,PhoneLimeGreen27394,Phone,59584,44.180000305,1
523,523,JewelryBlueViolet26846,Jewelry,26494,76.5,1
524,524,LaptopSlateGray11169,Laptop,54514,83.260002136,1
525,525,StickerSienna3930,Sticker,31165,43.580001831,1
526,526,LaptopDarkOrchid48307,Laptop,31015,27.870000839,1
527,527,MattressSkyBlue41074,Mattress,55003,9.149999619,1
528,528,BikeFireBrick37873,Bike,37009,66.559997559,1
529,529,BikeDarkGray51310,Bike,10558,91.279998779,1
530,530,BikeGhostWhite40275,Bike,26313,34.369998932,1
531,531,MattressChartreuse15796,Mattress,55946,38.290000916,1
532,532,JewelryFloralWhite2580,Jewelry,51856,12.630000114,1
533,533,LampTan16551,Lamp,29411,48.799999237,1
534,534,LampMoccasin11673,Lamp,43685,84.550003052,1
535,535,PhoneRoyalBlue28592,Phone,20805,31.440000534,1
536,536,PhoneLime3147,Phone,49256,7.429999828,1
537,537,StickerDeepSkyBlue56354,Sticker,43654,52.38999939,1
538,538,WatchRoyalBlue4375,Watch,54452,30.590000153,1
539,539,MattressDarkSeaGreen50691,Mattress,40752,8.409999847,1
540,540,ClotherPaleGreen3711,Clother,24907,89.779998779,1
541,541,BikeMistyRose50294,Bike,34136,17.540000916,1
542,542,ClotherGreen28598,Clother,41470,28.469999313,1
543,543,WatchDarkGray46199,Watch,35199,8.720000267,1
544,544,JewelryNavajoWhite12989,Jewelry,17809,39.540000916,1
545,545,LampDeepPink18412,Lamp,55897,97.199996948,1
546,546,LampHoneyDew37250,Lamp,53054,22.370000839,1
547,547,ClotherLightBlue49761,Clother,40985,62.869998932,1
548,548,BikeLightSteelBlue12548,Bike,45855,22.520000458,1
549,549,MattressAqua24112,Mattress,25722,44.75,1
550,550,LampChocolate21518,Lamp,35319,90.900001526,1
551,551,PhoneTomato45452,Phone,25184,97.699996948,1
552,552,JewelryFuchsia21354,Jewelry,43912,48.430000305,1
553,553,LampOlive33752,Lamp,47797,84.940002441,1
554,554,LampDarkKhaki17853,Lamp,13081,85.63999939,1
555,555,LaptopMediumOrchid50611,Laptop,44444,33.619998932,1
556,556,PhoneBrown2737,Phone,36880,1.269999981,1
557,557,PhonePaleVioletRed3126,Phone,23281,66.959999084,1
558,558,MattressDarkOrange3622,Mattress,27946,85.769996643,1
559,559,JewelryMediumSpringGreen19742,Jewelry,45021,72.099998474,1
560,560,PhoneForestGreen27098,Phone,46914,10.960000038,1
561,561,MattressMidnightBlue7684,Mattress,16988,58.88999939,1
562,562,WatchDarkGoldenRod56250,Watch,47629,73.769996643,1
563,563,JewelryLightSteelBlue39652,Jewelry,17508,0.239999995,1
564,564,BikePeachPuff44822,Bike,29968,81.779998779,1
565,565,ClotherSienna45275,Clother,41803,90.36000061,1
566,566,WatchPowderBlue42695,Watch,17686,48.970001221,1
567,567,PhoneRoyalBlue21596,Phone,57975,93.38999939,1
568,568,ClotherRoyalBlue36470,Clother,51320,33.700000763,1
569,569,MattressAliceBlue10567,Mattress,12301,25.569999695,1
570,570,LampMediumVioletRed6620,Lamp,56854,25.420000076,1
571,571,LaptopBlueViolet17691,Laptop,30694,72.819999695,1
572,572,StickerTan10067,Sticker,35658,28.559999466,1
573,573,LaptopPlum4953,Laptop,15489,17.149999619,1
574,574,PhonePeachPuff31295,Phone,40194,49.580001831,1
575,575,LampCadetBlue7039,Lamp,19586,3.099999905,1
576,576,StickerDarkOliveGreen19878,Sticker,51422,26.559999466,1
577,577,BikeOrchid43463,Bike,47155,36.310001373,1
578,578,WatchDarkGreen56572,Watch,29883,66.510002136,1
579,579,PhoneSkyBlue48455,Phone,19264,53.88999939,1
580,580,MattressMediumBlue8740,Mattress,32054,59.159999847,1
581,581,ClotherGreenYellow38166,Clother,41203,11.529999733,1
582,582,LampSlateBlue3180,Lamp,57953,59.340000153,1
583,583,LaptopLavenderBlush35357,Laptop,55086,16.659999847,1
584,584,PhoneSienna43087,Phone,22512,9.319999695,1
585,585,LaptopHotPink4543,Laptop,28894,88.63999939,1
586,586,PhoneDarkSalmon9061,Phone,59851,7.550000191,1
587,587,StickerOliveDrab28868,Sticker,21980,15.720000267,1
588,588,WatchMistyRose1177,Watch,18083,93.989997864,1
589,589,JewelryDarkOliveGreen13766,Jewelry,48601,60.529998779,1
590,590,MattressTurquoise35626,Mattress,50863,73.680000305,1
591,591,PhoneMagenta46783,Phone,57101,23.290000916,1
592,592,BikeSienna3450,Bike,11989,89.900001526,1
593,593,BikeAntiqueWhite36618,Bike,39814,53.869998932,1
594,594,MattressCornflowerBlue2186,Mattress,37768,80.169998169,1
595,595,WatchSandyBrown628,Watch,54608,95.519996643,1
596,596,BikePink24523,Bike,34424,80.36000061,1
597,597,LaptopGray44841,Laptop,18155,96.540000916,1
598,598,ClotherLimeGreen29703,Clother,43387,78.669998169,1
599,599,JewelryMediumOrchid16607,Jewelry,42504,72.959999084,1
600,600,WatchGreenYellow38609,Watch,42277,72.370002747,1
601,601,LaptopTurquoise9416,Laptop,41065,56.88999939,1
602,602,LaptopAqua56239,Laptop,24614,11.5,1
603,603,PhoneWhite45978,Phone,54592,22.159999847,1
604,604,BikeSteelBlue8120,Bike,41739,88.13999939,1
605,605,PhoneDarkBlue25474,Phone,40853,54.909999847,1
606,606,LampYellowGreen55886,Lamp,25895,45.540000916,1
607,607,PhoneLightCyan2723,Phone,53095,25.590000153,1
608,608,StickerSandyBrown37549,Sticker,20417,47.759998322,1
609,609,LampLightGoldenRodYellow18023,Lamp,36355,57.340000153,1
610,610,StickerCrimson45158,Sticker,47447,51.380001068,1
611,611,JewelryOrangeRed26588,Jewelry,47256,90.589996338,1
612,612,BikeIndianRed28786,Bike,35892,7.730000019,1
613,613,MattressDimGray39636,Mattress,26384,4.889999866,1
614,614,BikePeru39121,Bike,44229,35.279998779,1
615,615,LaptopMediumSlateBlue14653,Laptop,39464,91.290000916,1
616,616,MattressYellow17779,Mattress,21719,13.93999958,1
617,617,JewelryOrange19060,Jewelry,24989,22.850000381,1
618,618,ClotherFireBrick8752,Clother,51462,35.25,1
619,619,PhoneLawnGreen48536,Phone,14934,7.320000172,1
620,620,PhonePlum17414,Phone,14863,98.129997253,1
621,621,BikeSandyBrown11501,Bike,13723,56.909999847,1
622,622,LaptopRosyBrown9477,Laptop,52554,29.86000061,1
623,623,BikeSnow27241,Bike,20470,1.700000048,1
624,624,LaptopMediumBlue42265,Laptop,26233,98.690002441,1
625,625,ClotherSpringGreen21680,Clother,42239,8.229999542,1
626,626,WatchAqua20337,Watch,26794,91.300003052,1
627,627,MattressMagenta18063,Mattress,17651,52.490001678,1
628,628,ClotherGhostWhite12750,Clother,40509,52.630001068,1
629,629,JewelryLightSeaGreen6866,Jewelry,16481,47.75,1
630,630,PhoneHoneyDew45476,Phone,53497,75.900001526,1
631,631,MattressMidnightBlue5934,Mattress,19933,21.149999619,1
632,632,StickerMediumVioletRed41579,Sticker,56404,72.779998779,1
633,633,LaptopSlateGray24736,Laptop,58703,38.959999084,1
634,634,WatchPaleGreen8729,Watch,52434,70.86000061,1
635,635,LampCornsilk33398,Lamp,39067,87.989997864,1
636,636,StickerMediumBlue46545,Sticker,39375,52.279998779,1
637,637,LampCadetBlue3993,Lamp,26459,3.849999905,1
638,638,JewelryDarkMagenta14680,Jewelry,38588,0.680000007,1
639,639,ClotherDeepPink35918,Clother,55111,97.980003357,1
640,640,BikeDimGray25630,Bike,11572,83.680000305,1
641,641,PhoneDeepPink48621,Phone,15404,33.540000916,1
642,642,PhoneSlateBlue27240,Phone,45060,66.930000305,1
643,643,JewelryRoyalBlue43496,Jewelry,24821,41.529998779,1
644,644,BikeIndigo41650,Bike,43647,73.290000916,1
645,645,LampThistle12482,Lamp,44350,87.099998474,1
646,646,ClotherIndigo3094,Clother,42126,80.650001526,1
647,647,ClotherWhiteSmoke43777,Clother,15598,21.629999161,1
648,648,LampPlum22196,Lamp,36913,58.130001068,1
649,649,WatchLemonChiffon41353,Watch,30339,59.599998474,1
650,650,BikeNavy45779,Bike,49434,40.099998474,1
651,651,WatchGreenYellow25897,Watch,46626,73.430000305,1
652,652,ClotherLightSeaGreen18007,Clother,38503,84.940002441,1
653,653,LampGold53597,Lamp,39943,69.769996643,1
654,654,BikeLavenderBlush4542,Bike,33197,88.970001221,1
655,655,WatchSienna18856,Watch,43366,75.410003662,1
656,656,LampOrange43516,Lamp,47904,46.650001526,1
657,657,LampGhostWhite48328,Lamp,11664,76.449996948,1
658,658,PhoneLightGreen41578,Phone,31527,15.130000114,1
659,659,LampMediumBlue18675,Lamp,32799,46.299999237,1
660,660,JewelryDarkSeaGreen39717,Jewelry,50701,35.459999084,1
661,661,StickerGhostWhite23235,Sticker,14725,83.63999939,1
662,662,LaptopDarkGreen27445,Laptop,41373,29.100000381,1
663,663,MattressRed1369,Mattress,39407,91.339996338,1
664,664,WatchSaddleBrown5490,Watch,34804,99.930000305,1
665,665,LaptopChocolate29853,Laptop,55641,14.229999542,1
666,666,StickerPowderBlue6254,Sticker,35830,79.569999695,1
667,667,PhoneLimeGreen53182,Phone,22967,11.340000153,1
668,668,MattressDarkOliveGreen33679,Mattress,29446,17.760000229,1
669,669,PhoneMediumSpringGreen34188,Phone,11556,47.259998322,1
670,670,WatchPaleGoldenRod19846,Watch,35337,77.760002136,1
671,671,BikeSandyBrown30214,Bike,58889,82.13999939,1
672,672,LaptopPaleGreen14815,Laptop,15584,30.379999161,1
673,673,BikeHoneyDew52946,Bike,38511,73.129997253,1
674,674,JewelryIvory47671,Jewelry,23367,58.599998474,1
675,675,PhoneIvory51889,Phone,20584,16.940000534,1
676,676,JewelrySeaGreen50901,Jewelry,39398,43.369998932,1
677,677,ClotherOrchid48337,Clother,48529,76.63999939,1
678,678,LampCadetBlue46021,Lamp,11472,20.760000229,1
679,679,StickerLinen20783,Sticker,17672,80.38999939,1
680,680,LampBlue18060,Lamp,23535,10.5,1
681,681,PhoneHotPink56090,Phone,49230,61.880001068,1
682,682,MattressOrchid1499,Mattress,10579,72.650001526,1
683,683,JewelryMediumOrchid43663,Jewelry,58796,31.430000305,1
684,684,ClotherCyan1041,Clother,49493,41.669998169,1
685,685,ClotherDarkGreen20891,Clother,51679,62.810001373,1
686,686,ClotherWheat19964,Clother,28980,69.720001221,1
687,687,MattressDarkGreen55189,Mattress,48961,41.619998932,1
688,688,LaptopLime46276,Laptop,41727,14.140000343,1
689,689,LaptopAquamarine22767,Laptop,21763,42.790000916,1
690,690,LaptopMediumSeaGreen18718,Laptop,43408,90.699996948,1
691,691,JewelryDodgerBlue6258,Jewelry,29589,1.379999995,1
692,692,BikePaleTurquoise51542,Bike,57485,71.239997864,1
693,693,LaptopMagenta34050,Laptop,11943,66.410003662,1
694,694,BikeThistle12530,Bike,38977,45.159999847,1
695,695,LaptopDeepPink26255,Laptop,46971,59.599998474,1
696,696,WatchAquamarine38063,Watch,30685,54.13999939,1
697,697,LampLightSteelBlue29398,Lamp,12700,14.100000381,1
698,698,WatchDarkRed13859,Watch,53100,26.309999466,1
699,699,LampDarkTurquoise30,Lamp,50879,16.350000381,1
700,700,StickerThistle13406,Sticker,25310,56.279998779,1
701,701,ClotherLinen20218,Clother,43911,77.230003357,1
702,702,JewelryMintCream11364,Jewelry,56608,80.599998474,1
703,703,LampSteelBlue22454,Lamp,12160,48.970001221,1
704,704,LaptopDarkMagenta12261,Laptop,10556,12.31000042,1
705,705,StickerCadetBlue56372,Sticker,39052,17.219999313,1
706,706,StickerHotPink16584,Sticker,31345,67.879997253,1
707,707,ClotherSienna20464,Clother,38842,25.520000458,1
708,708,BikeDarkOrchid47920,Bike,13250,76.150001526,1
709,709,StickerDeepSkyBlue6360,Sticker,37633,13.180000305,1
710,710,JewelryDarkViolet39142,Jewelry,33508,28.690000534,1
711,711,ClotherDarkOliveGreen11979,Clother,44804,8.800000191,1
712,712,BikeGoldenRod13064,Bike,46548,30.479999542,1
713,713,ClotherDarkTurquoise32323,Clother,23195,67.529998779,1
714,714,JewelryKhaki43175,Jewelry,59018,48.319999695,1
715,715,BikeNavy17528,Bike,55625,99.949996948,1
716,716,PhoneMintCream42055,Phone,39336,27.700000763,1
717,717,StickerSeaShell16221,Sticker,30273,43.349998474,1
718,718,JewelryHoneyDew19534,Jewelry,26215,19.649999619,1
719,719,MattressDarkRed10409,Mattress,23198,79.330001831,1
720,720,WatchMaroon54712,Watch,42976,5.840000153,1
721,721,ClotherCoral47684,Clother,14044,12.229999542,1
722,722,WatchBrown5633,Watch,53954,47.740001678,1
723,723,MattressPlum38789,Mattress,50452,77.849998474,1
724,724,JewelryBlueViolet35739,Jewelry,42222,60.939998627,1
725,725,PhoneDarkOliveGreen33908,Phone,21225,78.309997559,1
726,726,ClotherNavy10530,Clother,33709,56.439998627,1
727,727,LampLimeGreen42911,Lamp,12207,52.959999084,1
728,728,WatchMediumSlateBlue7840,Watch,49019,87.400001526,1
729,729,ClotherMediumBlue19164,Clother,46065,94.349998474,1
730,730,BikeAzure9491,Bike,20163,61.459999084,1
731,731,JewelryGreen12814,Jewelry,19404,13.75,1
732,732,ClotherLime22648,Clother,56965,21.829999924,1
733,733,BikePurple40417,Bike,27520,81.449996948,1
734,734,ClotherLightSeaGreen14797,Clother,44161,55.279998779,1
735,735,MattressOrchid21216,Mattress,17293,44.150001526,1
736,736,LaptopMagenta18343,Laptop,13363,53.200000763,1
737,737,ClotherPurple51084,Clother,41020,46.88999939,1
738,738,StickerAqua47981,Sticker,28605,67.180000305,1
739,739,LampDarkViolet2094,Lamp,30939,55.830001831,1
740,740,StickerTan55745,Sticker,17359,44.599998474,1
741,741,ClotherBlanchedAlmond11104,Clother,19827,11.430000305,1
742,742,MattressOrangeRed25032,Mattress,40258,50.729999542,1
743,743,PhoneSalmon26268,Phone,57409,57.180000305,1
744,744,ClotherDarkBlue33338,Clother,40954,88.580001831,1
745,745,LampChartreuse32578,Lamp,33711,37.459999084,1
746,746,LampPaleGreen28401,Lamp,18244,32.759998322,1
747,747,LaptopChocolate27801,Laptop,33494,21.420000076,1
748,748,LampSlateBlue570,Lamp,15725,57.369998932,1
749,749,WatchBlue54339,Watch,32737,51.770000458,1
750,750,LampBrown8170,Lamp,51294,30.319999695,1
751,751,LampGhostWhite39574,Lamp,26611,96.900001526,1
752,752,ClotherLightPink55749,Clother,21681,26.459999084,1
753,753,MattressMediumBlue19608,Mattress,51694,93.260002136,1
754,754,StickerDarkViolet29550,Sticker,40386,56.830001831,1
755,755,MattressDarkSlateGray25501,Mattress,18116,84.669998169,1
756,756,LaptopGhostWhite5827,Laptop,25491,38.290000916,1
757,757,ClotherHoneyDew21402,Clother,14089,93.11000061,1
758,758,WatchDarkKhaki52946,Watch,19437,97.330001831,1
759,759,JewelryChocolate12607,Jewelry,37514,59.669998169,1
760,760,ClotherBlue24072,Clother,48780,53.180000305,1
761,761,LampTan28916,Lamp,26760,60.509998322,1
762,762,WatchSeaGreen488,Watch,10963,72.190002441,1
763,763,BikeLightGreen23522,Bike,54349,80.330001831,1
764,764,LaptopTan43598,Laptop,46765,69.449996948,1
765,765,StickerPaleVioletRed40468,Sticker,53193,89.519996643,1
766,766,LampLinen11154,Lamp,30142,10.75,1
767,767,JewelryBlue54865,Jewelry,59395,94.75,1
768,768,BikeDarkSalmon52176,Bike,40559,61.580001831,1
769,769,WatchCornsilk5605,Watch,53383,72.209999084,1
770,770,ClotherMidnightBlue11702,Clother,54125,70.940002441,1
771,771,StickerFireBrick34307,Sticker,54661,88.830001831,1
772,772,LaptopLightBlue5512,Laptop,31631,65.569999695,1
773,773,BikePaleGreen51588,Bike,25599,31.479999542,1
774,774,WatchAquamarine22768,Watch,23532,63.569999695,1
775,775,ClotherSienna12099,Clother,36229,11.920000076,1
776,776,BikeRoyalBlue55059,Bike,47152,34.970001221,1
777,777,MattressDarkViolet53810,Mattress,41079,82.300003052,1
778,778,JewelryNavy24455,Jewelry,12650,4.650000095,1
779,779,MattressMistyRose50732,Mattress,30399,55.189998627,1
780,780,LampForestGreen34507,Lamp,30019,34.549999237,1
781,781,PhoneLinen55362,Phone,52469,81.930000305,1
782,782,LaptopMoccasin53361,Laptop,32175,65.36000061,1
783,783,LaptopIvory53540,Laptop,47563,84.169998169,1
784,784,MattressLightGoldenRodYellow32359,Mattress,34864,60.419998169,1
785,785,LampGhostWhite17374,Lamp,12797,18.280000687,1
786,786,JewelryDarkRed56141,Jewelry,50754,93.279998779,1
787,787,LaptopSeaGreen50521,Laptop,32876,44.659999847,1
788,788,BikeLightGoldenRodYellow13041,Bike,17702,92.419998169,1
789,789,MattressLightSteelBlue42756,Mattress,23215,56.700000763,1
790,790,LaptopLemonChiffon47758,Laptop,16962,27.63999939,1
791,791,LampMistyRose54983,Lamp,32592,91.550003052,1
792,792,StickerSaddleBrown5355,Sticker,24926,25.809999466,1
793,793,WatchSteelBlue35954,Watch,19011,68.690002441,1
794,794,WatchDarkBlue5557,Watch,14098,63.419998169,1
795,795,ClotherDarkOliveGreen46840,Clother,22959,37.689998627,1
796,796,BikePapayaWhip21233,Bike,44969,86.400001526,1
797,797,JewelryLawnGreen18857,Jewelry,14445,51.299999237,1
798,798,BikeSnow20645,Bike,10475,87.5,1
799,799,WatchDarkSlateGray21936,Watch,18091,74.480003357,1
800,800,BikeMediumSpringGreen36283,Bike,28755,53.729999542,1
801,801,BikeBlue22313,Bike,56859,84.669998169,1
802,802,PhoneLime34797,Phone,49622,0.370000005,1
803,803,ClotherTan30107,Clother,52117,52.200000763,1
804,804,WatchDarkSalmon52796,Watch,26330,49.209999084,1
805,805,MattressDarkViolet30559,Mattress,49255,31.290000916,1
806,806,LaptopDarkGray40663,Laptop,56272,40.229999542,1
807,807,BikeAzure4642,Bike,11809,6.820000172,1
808,808,BikePaleGreen10097,Bike,54901,7.400000095,1
809,809,LaptopWhite3022,Laptop,24318,80.519996643,1
810,810,LaptopMediumSeaGreen38798,Laptop,56554,64.800003052,1
811,811,MattressSpringGreen10805,Mattress,20423,90.290000916,1
812,812,LampGray35272,Lamp,11086,96.379997253,1
813,813,MattressPaleVioletRed27656,Mattress,24681,28.63999939,1
814,814,WatchLimeGreen53681,Watch,47071,17.819999695,1
815,815,LaptopLightGoldenRodYellow37909,Laptop,56489,8.899999619,1
816,816,BikeMistyRose23162,Bike,20494,37.5,1
817,817,PhonePaleGreen31561,Phone,50966,20.290000916,1
818,818,ClotherSpringGreen47791,Clother,34695,90.13999939,1
819,819,WatchCadetBlue10894,Watch,48740,15.380000114,1
820,820,PhoneMoccasin27997,Phone,57327,87.339996338,1
821,821,PhoneThistle4616,Phone,46039,61.330001831,1
822,822,PhoneLinen52271,Phone,50029,96.809997559,1
823,823,JewelryCoral28197,Jewelry,54687,94.339996338,1
824,824,JewelryDarkGreen51857,Jewelry,56668,56.229999542,1
825,825,ClotherTomato21464,Clother,27131,62.180000305,1
826,826,JewelryLemonChiffon4698,Jewelry,13699,81.38999939,1
827,827,LaptopBlanchedAlmond27771,Laptop,21022,22.469999313,1
828,828,LaptopChartreuse35407,Laptop,36335,14.479999542,1
829,829,BikePaleTurquoise41649,Bike,53396,74.160003662,1
830,830,ClotherBurlyWood7914,Clother,15099,35.799999237,1
831,831,MattressPapayaWhip5601,Mattress,44105,22.88999939,1
832,832,BikeMoccasin17519,Bike,38468,36.599998474,1
833,833,JewelryDarkSalmon9845,Jewelry,43989,46.220001221,1
834,834,BikeLawnGreen55342,Bike,13247,84.900001526,1
835,835,PhoneCornsilk10615,Phone,39135,51.700000763,1
836,836,WatchMediumOrchid37115,Watch,40836,62.919998169,1
837,837,LaptopLightYellow50795,Laptop,46007,2.339999914,1
838,838,LampPaleGreen27115,Lamp,50332,58.38999939,1
839,839,MattressSkyBlue23854,Mattress,46310,60.909999847,1
840,840,BikeFuchsia25269,Bike,33420,29.280000687,1
841,841,LampMaroon31725,Lamp,12431,2.660000086,1
842,842,WatchIvory34076,Watch,30963,75.099998474,1
843,843,ClotherDarkMagenta8660,Clother,55192,95.730003357,1
844,844,ClotherBrown3703,Clother,59850,80.5,1
845,845,WatchMediumSeaGreen23466,Watch,30710,16.989999771,1
846,846,LaptopLightSteelBlue3849,Laptop,42931,8.630000114,1
847,847,MattressLightGoldenRodYellow18541,Mattress,15840,70.309997559,1
848,848,WatchSkyBlue11221,Watch,42073,10.899999619,1
849,849,WatchRosyBrown1132,Watch,27619,21.969999313,1
850,850,PhoneGreen51322,Phone,38844,62.169998169,1
851,851,StickerOlive21212,Sticker,46051,77.239997864,1
852,852,JewelryDeepSkyBlue23267,Jewelry,47761,47.279998779,1
853,853,WatchMintCream28798,Watch,39005,59.200000763,1
854,854,LaptopWheat31766,Laptop,41217,52.849998474,1
855,855,MattressLightCyan7253,Mattress,18102,36.689998627,1
856,856,PhoneKhaki51153,Phone,15546,50.659999847,1
857,857,StickerDarkSlateGray30404,Sticker,31439,10.430000305,1
858,858,JewelryDarkGreen43781,Jewelry,49344,30.479999542,1
859,859,StickerIvory52810,Sticker,55962,27.63999939,1
860,860,LaptopHotPink25133,Laptop,31875,27.399999619,1
861,861,StickerMagenta6661,Sticker,51024,71.540000916,1
862,862,ClotherIvory18844,Clother,50578,32.400001526,1
863,863,JewelryLightCoral54115,Jewelry,51361,14.729999542,1
864,864,BikeDarkGray599,Bike,32398,94.959999084,1
865,865,JewelryAliceBlue50958,Jewelry,17488,1,1
866,866,MattressGoldenRod32943,Mattress,44131,99.099998474,1
867,867,LaptopDarkBlue13478,Laptop,45657,22.190000534,1
868,868,ClotherHotPink16082,Clother,31379,83.620002747,1
869,869,JewelryOlive23156,Jewelry,12712,37.599998474,1
870,870,LaptopRosyBrown7395,Laptop,57024,72.38999939,1
871,871,LaptopIndianRed52357,Laptop,37484,33.319999695,1
872,872,JewelryLightSlateGray17131,Jewelry,53694,47.5,1
873,873,MattressFloralWhite37664,Mattress,20598,90.870002747,1
874,874,LampOlive40269,Lamp,51077,47.200000763,1
875,875,LaptopPowderBlue31880,Laptop,49721,67.540000916,1
876,876,StickerLightBlue36890,Sticker,37827,57.959999084,1
877,877,PhoneMediumOrchid33553,Phone,26056,60.599998474,1
878,878,LampGray54613,Lamp,12861,94.620002747,1
879,879,LaptopLightSalmon41977,Laptop,51955,15.760000229,1
880,880,LaptopRed49537,Laptop,28449,49.200000763,1
881,881,WatchDarkOrchid14441,Watch,33129,22.670000076,1
882,882,StickerOrange631,Sticker,22124,62.400001526,1
883,883,JewelryMaroon39124,Jewelry,18600,56.330001831,1
884,884,LampRoyalBlue31353,Lamp,36907,78.269996643,1
885,885,MattressCadetBlue23149,Mattress,24388,34.790000916,1
886,886,WatchPurple56836,Watch,29016,13.670000076,1
887,887,WatchLightGray29002,Watch,54494,52.099998474,1
888,888,PhoneSaddleBrown47533,Phone,17090,74.239997864,1
889,889,WatchPeru20266,Watch,35164,84.489997864,1
890,890,BikeGainsboro13190,Bike,59747,47.169998169,1
891,891,BikeCrimson50980,Bike,31541,52.569999695,1
892,892,JewelryLavenderBlush48190,Jewelry,25137,58.669998169,1
893,893,BikeLightSkyBlue21080,Bike,41183,58.159999847,1
894,894,ClotherMagenta16779,Clother,37596,18.899999619,1
895,895,WatchTeal16972,Watch,30634,11.600000381,1
896,896,StickerLime8943,Sticker,47143,61.740001678,1
897,897,ClotherMagenta11294,Clother,41880,87.63999939,1
