Order_ID,Product_ID,Customer_ID,Product_Values,General_Price,Tax,Total_Cost,Date_Order,Date_Ship,Date_due,Ship_Distance,Ship_Cost
10676,52750,51568,44471.0,150,4447.1,56071.173,2017-02-18,2017-02-19,2017-02-23,2185.668,37.713
46223,46090,14599,10306.0,80,1030.6,11919.386,2017-09-07,2017-09-15,2017-09-16,3674.325,67.486
47420,24514,13692,44969.0,220,4496.9,57153.73500000001,2017-01-19,2017-01-27,2017-01-28,2455.243,43.105
34053,26784,28838,27516.0,129,2751.6,31934.744,2017-01-17,2017-01-26,2017-01-23,1109.209,16.184
45297,42712,49036,30259.0,55,3025.9,36946.671,2017-10-16,2017-10-24,2017-10-23,1834.548,30.691
25379,24022,36892,19839.0,406,1983.9,27223.968,2017-03-11,2017-03-15,2017-03-20,2526.918,44.538
38396,13549,40207,513.0,223,51.3,682.028,2017-11-12,2017-11-13,2017-11-12,1056.386,15.128
36686,16034,98262,27231.0,147,2723.1,32478.864,2017-03-09,2017-03-18,2017-03-12,3998.721,73.974
13212,28683,24321,32781.0,67,3278.1,39404.289,2017-11-07,2017-11-10,2017-11-10,3654.467,67.089
45901,22716,24683,27860.0,408,2786.0,37073.006,2017-10-03,2017-10-06,2017-10-12,1260.306,19.206
16989,24560,49036,41261.0,12,4126.1,49933.376,2017-07-20,2017-07-25,2017-07-21,678.277,7.566
49589,1532,23264,38943.0,271,3894.3,50236.47,2017-12-16,2017-12-21,2017-12-22,93.308,0.0
10015,24022,54714,19839.0,406,1983.9,27103.804,2017-01-15,2017-01-22,2017-01-22,6438.202,122.764
11597,18085,55116,5075.0,274,507.5,5908.392,2017-09-07,2017-09-13,2017-09-07,3907.097,72.142
49656,48690,69180,43397.0,2,4339.7,56133.692,2017-05-03,2017-05-12,2017-05-03,7878.098,151.562
12641,13004,67257,1618.0,153,161.8,1978.916,2017-09-09,2017-09-18,2017-09-14,1356.777,21.136
40035,33283,90987,18322.0,301,1832.2,22227.806,2017-04-03,2017-04-12,2017-04-08,3209.29,58.186
34227,30108,40613,25814.0,57,2581.4,35394.243,2017-03-03,2017-03-11,2017-03-07,1753.165,29.063
42939,24450,49036,4122.0,485,412.2,5100.750999999999,2017-02-22,2017-02-27,2017-03-03,1834.548,30.691
36432,24022,61163,19839.0,406,1983.9,24626.145,2017-01-23,2017-01-29,2017-01-24,1589.253,25.785
53778,31753,67181,21227.0,253,2122.7,25065.054,2017-07-21,2017-07-25,2017-07-21,1159.71,17.194
53278,8105,22940,21209.0,58,2120.9,28327.939,2017-10-28,2017-10-28,2017-10-29,6298.429,119.969
28031,16567,67181,26851.0,22,2685.1,33900.138,2017-08-24,2017-08-28,2017-08-30,3693.901,67.878
29594,2595,49036,22574.0,376,2257.4,28554.806,2017-05-11,2017-05-15,2017-05-17,5878.31,111.566
23727,55045,13692,9630.0,452,963.0,13208.859,2017-11-23,2017-11-30,2017-11-24,1087.948,15.759
8920,31672,37425,4472.0,219,447.2,5529.623,2017-05-04,2017-05-04,2017-05-06,1753.165,29.063
48087,6949,31726,2164.0,190,216.4,2921.482,2017-02-18,2017-02-18,2017-02-22,7878.098,151.562
39811,13549,90445,513.0,223,51.3,595.0799999999999,2017-03-17,2017-03-17,2017-03-22,0.0,0.0
42296,15124,63597,47956.0,197,4795.6,59025.954,2017-01-25,2017-02-02,2017-01-28,2303.678,40.074
52216,22414,57726,28542.0,360,2854.2,34842.376,2017-06-01,2017-06-01,2017-06-08,1356.777,21.136
50302,26784,30361,27516.0,129,2751.6,32495.101,2017-11-05,2017-11-13,2017-11-07,1611.044,26.221
23454,55045,94329,9630.0,452,963.0,11381.854,2017-12-23,2017-12-23,2017-12-27,1222.691,18.454
3539,31986,23264,6250.0,293,625.0,7687.789,2017-06-21,2017-06-25,2017-06-28,3439.462,62.789
40641,26421,95315,47150.0,117,4715.0,60364.243,2017-10-21,2017-10-24,2017-10-29,912.141,12.243
20299,55787,18722,48084.0,290,4808.4,57238.567,2017-08-07,2017-08-16,2017-08-12,1230.327,18.607
27015,10034,35741,44996.0,7,4499.6,53154.685,2017-03-12,2017-03-12,2017-03-17,3270.274,59.405
52586,26784,48713,27516.0,129,2751.6,35363.983,2017-04-13,2017-04-15,2017-04-17,7475.136,143.503
4200,24915,90677,35891.0,22,3589.1,46725.78599999999,2017-05-19,2017-05-20,2017-05-20,3674.325,67.486
1716,12462,54738,5366.0,463,536.6,7385.199,2017-05-17,2017-05-17,2017-05-19,1988.936,33.779
26461,24560,17985,41261.0,12,4126.1,54877.13,2017-08-28,2017-09-05,2017-09-04,93.308,0.0
894,42712,40613,30259.0,55,3025.9,37249.261,2017-05-06,2017-05-11,2017-05-15,1834.548,30.691
36310,7497,92961,31944.0,467,3194.4,39997.565,2017-10-17,2017-10-25,2017-10-23,3678.233,67.565
31230,15056,17735,27413.0,392,2741.3,38457.546,2017-02-01,2017-02-01,2017-02-07,4267.309,79.346
56499,46192,19844,38670.0,431,3867.0,50354.143,2017-06-06,2017-06-15,2017-06-15,4457.14,83.143
56259,3368,41528,38678.0,426,3867.8,53797.444,2017-12-26,2017-12-29,2017-12-26,2051.176,35.024
42467,7497,10243,31944.0,467,3194.4,42507.896,2017-07-20,2017-07-21,2017-07-20,1418.791,22.376
21863,3848,78130,779.0,64,77.9,1041.883,2017-05-20,2017-05-21,2017-05-25,1369.65,21.393
2167,38010,68965,46781.0,193,4678.1,59083.743,2017-03-01,2017-03-07,2017-03-08,7284.16,139.683
52739,53926,38333,50451.0,491,5045.1,65586.3,2017-04-22,2017-04-22,2017-04-22,0.0,0.0
24686,39452,91667,41774.0,138,4177.4,49358.169,2017-05-12,2017-05-13,2017-05-18,3542.427,64.849
45611,55468,55116,20550.0,368,2055.0,25107.178,2017-02-27,2017-02-28,2017-03-01,2108.899,36.178
51073,39128,68828,19858.0,31,1985.8,22836.7,2017-12-24,2017-12-25,2017-12-31,277.355,0.0
44553,39081,11937,9531.0,356,953.1,11163.62,2017-04-05,2017-04-12,2017-04-08,917.504,12.35
1562,3848,67257,779.0,64,77.9,962.034,2017-07-07,2017-07-14,2017-07-15,2051.176,35.024
26090,47454,94307,20678.0,460,2067.8,24624.014,2017-01-18,2017-01-20,2017-01-20,1159.71,17.194
41659,3250,40207,44495.0,139,4449.5,60580.289,2017-04-20,2017-04-23,2017-04-22,3654.467,67.089
15609,26784,75489,27516.0,129,2751.6,37972.08,2017-05-17,2017-05-19,2017-05-18,125.49,0.0
27574,26458,89712,46292.0,199,4629.2,59255.198,2017-06-29,2017-07-03,2017-07-05,371.899,1.438
9043,24915,91711,35891.0,22,3589.1,46694.458,2017-05-31,2017-06-06,2017-06-09,2107.88,36.158
882,48643,37425,12302.0,300,1230.2,15019.544,2017-03-04,2017-03-11,2017-03-04,855.19,11.104
45019,26458,94329,46292.0,199,4629.2,56024.194,2017-06-01,2017-06-09,2017-06-10,843.693,10.874
11269,50581,15773,40709.0,135,4070.9,56647.481,2017-02-27,2017-02-27,2017-02-27,3398.575,61.971
54007,24022,22940,19839.0,406,1983.9,25823.725,2017-05-06,2017-05-12,2017-05-06,1951.247,33.025
2502,20462,35741,24181.0,411,2418.1,27841.032,2017-01-19,2017-01-28,2017-01-20,1944.095,32.882
37552,11624,14209,17807.0,75,1780.7,21194.594,2017-08-26,2017-08-27,2017-09-04,513.194,4.264
10036,28390,63597,7335.0,359,733.5,9440.846,2017-09-19,2017-09-28,2017-09-23,6569.818,125.396
51622,24653,71444,1765.0,347,176.5,2297.718,2017-01-11,2017-01-16,2017-01-16,460.899,3.218
37227,51008,56073,43053.0,254,4305.3,53860.788,2017-12-21,2017-12-29,2017-12-25,2526.918,44.538
46609,26583,89712,25000.0,308,2500.0,29038.277,2017-04-07,2017-04-08,2017-04-11,2213.855,38.277
33439,24013,46732,13988.0,433,1398.8,18231.471,2017-03-26,2017-04-01,2017-03-30,2653.57,47.071
4787,473,60901,13920.0,205,1392.0,16984.921000000002,2017-02-20,2017-02-24,2017-02-26,426.062,2.521
43167,39128,57726,19858.0,31,1985.8,26829.436,2017-05-17,2017-05-18,2017-05-22,1356.777,21.136
28576,50201,54678,42718.0,287,4271.8,50917.563,2017-04-06,2017-04-11,2017-04-10,4457.14,83.143
14747,13709,24321,30001.0,35,3000.1,42063.867,2017-12-22,2017-12-26,2017-12-24,3423.343,62.467
42288,39128,17735,19858.0,31,1985.8,25815.4,2017-07-06,2017-07-10,2017-07-13,0.0,0.0
4523,26583,75015,25000.0,308,2500.0,28751.194,2017-11-21,2017-11-24,2017-11-24,359.688,1.194
34510,16537,28012,7124.0,208,712.4,8977.263,2017-05-25,2017-05-31,2017-05-25,7475.136,143.503
39585,53111,88298,12222.0,204,1222.2,16549.853,2017-08-26,2017-09-04,2017-08-31,2807.664,50.153
15533,19306,59783,13001.0,195,1300.1,14981.27,2017-04-18,2017-04-18,2017-04-25,1805.992,30.12
21074,24450,22940,4122.0,485,412.2,5597.724999999999,2017-12-03,2017-12-12,2017-12-07,1951.247,33.025
41032,24653,55116,1765.0,347,176.5,2485.242,2017-02-11,2017-02-17,2017-02-11,3659.606,67.192
9450,48643,60901,12302.0,300,1230.2,17223.994,2017-10-05,2017-10-09,2017-10-05,359.688,1.194
50314,4896,30288,23920.0,235,2392.0,30400.776,2017-06-13,2017-06-21,2017-06-17,1418.791,22.376
28374,38010,37978,46781.0,193,4678.1,61350.022,2017-12-26,2017-12-27,2018-01-03,3645.604,66.912
30191,24653,40207,1765.0,347,176.5,2495.11,2017-08-23,2017-08-28,2017-08-24,7683.016,147.66
11115,31986,51568,6250.0,293,625.0,8453.892,2017-05-13,2017-05-18,2017-05-17,1119.589,16.392
10420,25588,35741,6868.0,70,686.8,8859.72,2017-08-18,2017-08-21,2017-08-27,0.0,0.0
33001,31672,56240,4472.0,219,447.2,5921.647,2017-02-13,2017-02-17,2017-02-17,1230.327,18.607
9351,12122,51568,32343.0,347,3234.3,38181.132000000005,2017-09-02,2017-09-06,2017-09-11,1119.589,16.392
30977,39008,69062,15257.0,155,1525.7,18642.603,2017-09-02,2017-09-08,2017-09-11,1753.165,29.063
3532,39452,13692,41774.0,138,4177.4,52233.259,2017-03-17,2017-03-20,2017-03-19,1087.948,15.759
47412,31481,30361,38472.0,166,3847.2,50125.166,2017-08-15,2017-08-18,2017-08-18,5878.31,111.566
24911,55045,51568,9630.0,452,963.0,12037.5,2017-09-04,2017-09-04,2017-09-07,267.802,0.0
36138,25409,55116,46083.0,34,4608.3,53147.505000000005,2017-06-17,2017-06-17,2017-06-25,7902.745,152.055
26905,46763,98262,31382.0,288,3138.2,39606.169,2017-04-15,2017-04-19,2017-04-23,3542.427,64.849
13642,30108,48713,25814.0,57,2581.4,33816.34,2017-05-15,2017-05-16,2017-05-16,0.0,0.0
7228,18484,68828,13044.0,369,1304.4,15391.92,2017-08-27,2017-08-31,2017-08-29,277.355,0.0
2046,26421,14599,47150.0,117,4715.0,62239.194,2017-06-17,2017-06-23,2017-06-21,359.688,1.194
30377,28501,37425,39148.0,247,3914.8,51704.423,2017-01-30,2017-02-06,2017-02-07,1753.165,29.063
46336,39452,92961,41774.0,138,4177.4,56853.45,2017-09-22,2017-09-22,2017-10-01,2340.517,40.81
27880,1130,75489,46068.0,68,4606.8,59921.447,2017-07-31,2017-08-08,2017-08-06,1952.345,33.047
9063,24915,66475,35891.0,22,3589.1,43442.406,2017-03-07,2017-03-08,2017-03-09,1014.819,14.296
10778,21098,18722,4200.0,187,420.0,5551.717,2017-03-30,2017-03-30,2017-04-05,2785.847,49.717
8883,14767,28838,19154.0,399,1915.4,24392.669,2017-11-15,2017-11-20,2017-11-19,3654.467,67.089
40851,27831,22940,19383.0,269,1938.3,26781.565,2017-10-13,2017-10-16,2017-10-21,1951.247,33.025
51984,50581,56073,40709.0,135,4070.9,56635.227,2017-05-11,2017-05-19,2017-05-12,2785.847,49.717
52596,51886,13692,25812.0,143,2581.2,34373.065,2017-12-22,2017-12-26,2017-12-31,2455.243,43.105
56571,9944,30306,7289.0,255,728.9,9650.543,2017-04-12,2017-04-13,2017-04-16,1753.165,29.063
41155,25070,22940,30512.0,69,3051.2,40003.745,2017-07-14,2017-07-18,2017-07-20,1951.247,33.025
45557,3368,59783,38678.0,426,3867.8,50296.528,2017-02-26,2017-03-02,2017-03-06,1056.386,15.128
48744,24514,78027,44969.0,220,4496.9,58082.965,2017-08-04,2017-08-07,2017-08-06,3947.728,72.955
24809,28921,54678,47777.0,141,4777.7,59326.62299999999,2017-05-15,2017-05-19,2017-05-20,4457.14,83.143
33524,20642,14209,9998.0,477,999.8,11749.369,2017-04-29,2017-05-03,2017-05-03,2885.464,51.709
53276,49215,85771,33558.0,235,3355.8,42984.931,2017-02-07,2017-02-15,2017-02-08,1834.548,30.691
9676,20642,14209,9998.0,477,999.8,13733.577999999998,2017-01-02,2017-01-09,2017-01-09,2115.904,36.318
41553,23345,91667,20121.0,120,2012.1,25417.309,2017-10-01,2017-10-07,2017-10-02,3542.427,64.849
45668,11853,90445,13391.0,217,1339.1,16882.253,2017-10-30,2017-11-06,2017-11-07,7475.136,143.503
13429,7497,24321,31944.0,467,3194.4,37709.048,2017-08-20,2017-08-27,2017-08-27,1056.386,15.128
33649,37859,75489,25319.0,212,2531.9,29876.42,2017-02-13,2017-02-16,2017-02-21,277.355,0.0
47967,53111,60901,12222.0,204,1222.2,15817.556,2017-08-27,2017-08-29,2017-08-31,2858.793,51.176
5595,48740,35741,44418.0,163,4441.8,53747.227000000006,2017-11-05,2017-11-05,2017-11-05,372.347,1.447
7562,54519,69062,7344.0,100,734.4,8841.863,2017-12-13,2017-12-17,2017-12-22,1753.165,29.063
47347,50201,21229,42718.0,287,4271.8,58116.344000000005,2017-07-06,2017-07-09,2017-07-07,1293.188,19.864
44300,28823,76377,15290.0,33,1529.0,20956.061,2017-06-25,2017-06-29,2017-07-02,738.032,8.761
45657,45024,41528,26819.0,209,2681.9,33008.506,2017-04-09,2017-04-17,2017-04-14,1356.777,21.136
53220,50201,91711,42718.0,287,4271.8,54679.3,2017-10-29,2017-10-31,2017-10-30,312.99,0.26
36807,1758,17985,17325.0,339,1732.5,21136.857,2017-08-03,2017-08-03,2017-08-12,317.856,0.357
56122,52825,30306,10272.0,348,1027.2,13669.326,2017-07-17,2017-07-19,2017-07-17,678.277,7.566
54230,52750,95315,44471.0,150,4447.1,53835.695,2017-09-07,2017-09-09,2017-09-13,1589.253,25.785
26797,3250,28838,44495.0,139,4449.5,53409.128,2017-08-25,2017-09-02,2017-08-27,1056.386,15.128
28716,473,17985,13920.0,205,1392.0,17817.957,2017-10-03,2017-10-11,2017-10-07,317.856,0.357
17309,23946,14209,2721.0,167,272.1,3595.669,2017-01-09,2017-01-16,2017-01-10,497.465,3.949
25442,24514,59783,44969.0,220,4496.9,55009.84,2017-03-08,2017-03-13,2017-03-14,7683.016,147.66
3516,47454,19844,20678.0,460,2067.8,27519.134,2017-12-22,2017-12-26,2017-12-31,1169.709,17.394
5688,30388,11937,44141.0,167,4414.1,59161.28999999999,2017-09-08,2017-09-15,2017-09-12,917.504,12.35
21923,18488,94329,5211.0,395,521.1,7209.634,2017-04-01,2017-04-07,2017-04-06,1222.691,18.454
2562,37615,22942,27166.0,390,2716.6,38069.428,2017-07-06,2017-07-13,2017-07-07,2151.418,37.028
17608,13920,91714,1840.0,249,184.0,2504.919,2017-11-20,2017-11-26,2017-11-25,1345.931,20.919
36096,46090,23264,10306.0,80,1030.6,14222.637,2017-09-08,2017-09-12,2017-09-13,317.856,0.357
17387,51886,91714,25812.0,143,2581.2,36288.59299999999,2017-03-12,2017-03-14,2017-03-18,7889.633,151.793
23876,54894,78687,20245.0,2,2024.5,24214.047,2017-03-03,2017-03-06,2017-03-10,6424.827,122.497
54500,47637,98496,21087.0,157,2108.7,27463.253,2017-12-23,2017-12-24,2017-12-28,2807.664,50.153
4511,12122,16193,32343.0,347,3234.3,40115.658,2017-01-27,2017-02-01,2017-01-31,816.882,10.338
37101,43890,98262,30339.0,225,3033.9,41867.82,2017-06-09,2017-06-15,2017-06-10,272.824,0.0
17401,12122,40207,32343.0,347,3234.3,45347.289,2017-07-07,2017-07-09,2017-07-16,3654.467,67.089
7266,36963,14209,38428.0,413,3842.8,49192.10400000001,2017-04-26,2017-04-27,2017-04-30,513.194,4.264
53206,11558,24683,21915.0,5,2191.5,28976.446,2017-02-06,2017-02-07,2017-02-13,2732.324,48.646
56627,35925,89712,13499.0,404,1349.9,18406.879000000004,2017-01-23,2017-02-01,2017-01-31,2711.971,48.239
8965,34584,37425,47465.0,224,4746.5,57914.866,2017-08-16,2017-08-22,2017-08-18,678.277,7.566
462,19279,37425,4127.0,436,412.7,5230.710999999999,2017-01-13,2017-01-17,2017-01-19,1834.548,30.691
45861,8885,61163,7732.0,304,773.2,10837.043,2017-10-21,2017-10-28,2017-10-26,912.141,12.243
46800,33283,21225,18322.0,301,1832.2,23946.469,2017-09-26,2017-09-27,2017-10-01,6693.46,127.869
36670,16567,59783,26851.0,22,2685.1,31982.81,2017-05-15,2017-05-24,2017-05-19,1805.992,30.12
6391,31753,69180,21227.0,253,2122.7,27193.017,2017-09-24,2017-09-24,2017-09-26,1422.836,22.457
14853,14841,21238,1560.0,36,156.0,2063.111,2017-07-13,2017-07-16,2017-07-16,2055.54,35.111
14720,23946,98262,2721.0,167,272.1,3493.947,2017-01-04,2017-01-10,2017-01-08,2213.855,38.277
33356,37859,90677,25319.0,212,2531.9,33675.464,2017-12-26,2017-12-30,2017-12-27,359.688,1.194
5079,30524,88163,30687.0,416,3068.7,37745.01,2017-04-29,2017-05-05,2017-05-04,0.0,0.0
14827,1130,63597,46068.0,68,4606.8,59472.277,2017-10-14,2017-10-18,2017-10-18,2527.834,44.557
56408,52326,68828,17960.0,117,1796.0,23707.2,2017-10-22,2017-10-23,2017-10-24,125.49,0.0
18867,39254,75015,43496.0,291,4349.6,56111.034,2017-12-30,2018-01-01,2018-01-08,359.688,1.194
50871,24013,69062,13988.0,433,1398.8,18016.206,2017-07-06,2017-07-14,2017-07-15,5878.31,111.566
23538,34806,90987,35748.0,69,3574.8,42602.233,2017-04-20,2017-04-24,2017-04-27,3405.665,62.113
8478,15056,75971,27413.0,392,2741.3,32103.33,2017-11-19,2017-11-28,2017-11-20,1805.992,30.12
26292,21126,62446,1018.0,365,101.8,1308.752,2017-05-18,2017-05-24,2017-05-23,2621.61,46.432
14984,1532,14599,38943.0,271,3894.3,44825.21400000001,2017-09-12,2017-09-20,2017-09-16,2338.214,40.764
41429,25530,18722,42308.0,201,4230.8,55019.007000000005,2017-12-22,2017-12-26,2017-12-27,1230.327,18.607
18180,34216,54738,10148.0,243,1014.8,11974.64,2017-05-20,2017-05-24,2017-05-29,55.233,0.0
50219,13920,69180,1840.0,249,184.0,2727.562,2017-10-05,2017-10-08,2017-10-06,7878.098,151.562
31439,46192,46732,38670.0,431,3867.0,50280.693,2017-12-17,2017-12-20,2017-12-18,784.63,9.693
29228,23790,78687,43027.0,302,4302.7,55547.935,2017-03-01,2017-03-05,2017-03-03,2455.243,43.105
48714,31481,62446,38472.0,166,3847.2,47833.252,2017-03-14,2017-03-18,2017-03-20,6698.604,127.972
14987,12543,66475,34378.0,475,3437.8,44408.034,2017-02-12,2017-02-20,2017-02-16,3320.714,60.414
25474,13920,37425,1840.0,249,184.0,2311.104,2017-06-30,2017-07-06,2017-07-05,855.19,11.104
37086,8885,62153,7732.0,304,773.2,10147.527,2017-11-18,2017-11-25,2017-11-20,1230.327,18.607
44278,20251,30933,39067.0,418,3906.7,51605.46799999999,2017-06-05,2017-06-11,2017-06-08,2151.418,37.028
31894,45544,90677,22321.0,156,2232.1,29757.798,2017-04-01,2017-04-04,2017-04-07,3843.419,70.868
44821,34216,98262,10148.0,243,1014.8,13672.294,2017-01-01,2017-01-02,2017-01-06,3998.721,73.974
20784,20642,63597,9998.0,477,999.8,12898.355,2017-06-03,2017-06-05,2017-06-12,346.74,0.935
28269,28390,17985,7335.0,359,733.5,9949.211,2017-01-19,2017-01-25,2017-01-28,2648.066,46.961
2650,34312,30933,20009.0,167,2000.9,23832.092000000004,2017-06-07,2017-06-08,2017-06-10,1369.108,21.382
13126,16034,48713,27231.0,147,2723.1,36333.889,2017-10-09,2017-10-12,2017-10-11,6132.963,116.659
7412,1758,78027,17325.0,339,1732.5,20984.632,2017-03-12,2017-03-21,2017-03-20,1369.108,21.382
23865,33283,68965,18322.0,301,1832.2,23042.183,2017-01-11,2017-01-13,2017-01-11,7284.16,139.683
530,4289,78687,39065.0,28,3906.5,51608.905000000006,2017-05-29,2017-06-04,2017-05-29,2455.243,43.105
8497,28501,14599,39148.0,247,3914.8,49769.136000000006,2017-02-15,2017-02-24,2017-02-22,2858.793,51.176
39706,21802,23264,6486.0,316,648.6,7588.977000000001,2017-12-30,2018-01-01,2017-12-30,317.856,0.357
48566,46192,69180,38670.0,431,3867.0,50729.72,2017-07-01,2017-07-03,2017-07-01,3900.999,72.02
34093,18488,15773,5211.0,395,521.1,6306.7570000000005,2017-12-15,2017-12-22,2017-12-20,372.347,1.447
4376,45702,98262,49288.0,468,4928.8,57174.08,2017-07-28,2017-07-30,2017-07-30,272.824,0.0
14873,21852,23264,17547.0,107,1754.7,24390.33,2017-12-27,2018-01-01,2017-12-31,93.308,0.0
31108,26784,11937,27516.0,129,2751.6,32490.016,2017-11-10,2017-11-10,2017-11-15,1356.777,21.136
13769,54519,60901,7344.0,100,734.4,9955.164,2017-05-29,2017-06-07,2017-05-29,2338.214,40.764
40354,24470,14209,24560.0,212,2456.0,28493.864,2017-04-15,2017-04-15,2017-04-22,513.194,4.264
22745,53212,62446,1337.0,212,133.7,1558.908,2017-10-01,2017-10-05,2017-10-05,699.377,7.988
44379,55133,22940,46332.0,53,4633.2,55151.349,2017-06-26,2017-07-03,2017-06-27,1113.441,16.269
39053,42456,23091,37473.0,122,3747.3,43971.100000000006,2017-07-20,2017-07-21,2017-07-23,6684.522,127.69
6767,24022,89794,19839.0,406,1983.9,24401.97,2017-10-05,2017-10-06,2017-10-08,0.0,0.0
1581,47637,95806,21087.0,157,2108.7,26173.665,2017-09-26,2017-09-27,2017-10-03,1589.253,25.785
50601,52326,89794,17960.0,117,1796.0,20674.866,2017-09-13,2017-09-14,2017-09-17,1343.284,20.866
13571,37388,54714,29454.0,355,2945.4,37115.258,2017-08-11,2017-08-19,2017-08-14,460.899,3.218
13215,16537,19844,7124.0,208,712.4,9584.782,2017-06-13,2017-06-19,2017-06-19,2231.085,38.622
7886,47657,30361,42739.0,286,4273.9,58987.386,2017-08-06,2017-08-07,2017-08-14,678.277,7.566
31104,55745,91667,39911.0,363,3991.1,54726.309,2017-02-18,2017-02-24,2017-02-23,2711.971,48.239
30788,18599,21238,6524.0,378,652.4,9023.986,2017-03-11,2017-03-16,2017-03-17,1343.284,20.866
22270,46192,61163,38670.0,431,3867.0,45263.212,2017-02-20,2017-02-25,2017-02-23,1265.614,19.312
24722,354,68965,14848.0,118,1484.8,19012.292,2017-01-31,2017-02-06,2017-02-06,642.603,6.852
21993,20251,68965,39067.0,418,3906.7,51177.77,2017-11-15,2017-11-24,2017-11-17,299.59,0.0
29740,55787,31726,48084.0,290,4808.4,56280.737,2017-04-07,2017-04-11,2017-04-12,1422.836,22.457
50804,15056,98262,27413.0,392,2741.3,38452.174000000006,2017-12-30,2018-01-03,2017-12-30,3998.721,73.974
29294,47454,98496,20678.0,460,2067.8,26474.696,2017-10-08,2017-10-08,2017-10-14,642.804,6.856
26532,20462,22940,24181.0,411,2418.1,32176.999,2017-10-24,2017-11-02,2017-10-29,1113.441,16.269
14678,1163,24321,7047.0,121,704.7,9153.097000000002,2017-06-16,2017-06-18,2017-06-19,3423.343,62.467
31275,50713,51568,36438.0,400,3643.8,46763.404,2017-07-04,2017-07-05,2017-07-06,6438.202,122.764
28895,1990,55116,27735.0,225,2773.5,32244.742,2017-04-21,2017-04-25,2017-04-28,3907.097,72.142
31862,12529,67257,20744.0,65,2074.4,26461.823,2017-08-21,2017-08-22,2017-08-27,6147.135,116.943
44859,53111,11787,12222.0,204,1222.2,16420.276,2017-02-04,2017-02-06,2017-02-07,2439.781,42.796
33934,55206,72655,8594.0,171,859.4,10921.633,2017-09-03,2017-09-11,2017-09-04,662.644,7.253
3866,13709,52069,30001.0,35,3000.1,39008.156,2017-03-02,2017-03-06,2017-03-02,642.804,6.856
21917,24013,14599,13988.0,433,1398.8,17347.641,2017-12-04,2017-12-11,2017-12-13,426.062,2.521
10509,12122,13692,32343.0,347,3234.3,43059.295000000006,2017-10-25,2017-10-30,2017-10-29,2455.243,43.105
44419,39254,66475,43496.0,291,4349.6,55739.893,2017-03-14,2017-03-18,2017-03-20,3550.665,65.013
12586,24653,57726,1765.0,347,176.5,2377.45,2017-03-07,2017-03-11,2017-03-07,917.504,12.35
51579,54894,24321,20245.0,2,2024.5,28410.089,2017-11-08,2017-11-17,2017-11-12,3654.467,67.089
49796,45469,30306,5216.0,430,521.6,6579.726000000001,2017-09-22,2017-09-28,2017-09-24,678.277,7.566
47443,35925,17985,13499.0,404,1349.9,18934.559,2017-05-08,2017-05-10,2017-05-14,2097.961,35.959
35571,15501,51568,44126.0,446,4412.6,60490.333,2017-10-04,2017-10-11,2017-10-11,2185.668,37.713
28445,55133,11937,46332.0,53,4633.2,53757.47,2017-03-01,2017-03-08,2017-03-09,917.504,12.35
40480,31672,25608,4472.0,219,447.2,6153.859,2017-07-11,2017-07-19,2017-07-17,6132.963,116.659
13983,13920,14599,1840.0,249,184.0,2117.194,2017-08-21,2017-08-26,2017-08-21,359.688,1.194
15923,22716,94329,27860.0,408,2786.0,33164.274000000005,2017-07-09,2017-07-16,2017-07-12,843.693,10.874
36426,42712,89794,30259.0,55,3025.9,39336.7,2017-10-11,2017-10-13,2017-10-11,0.0,0.0
2853,45702,94329,49288.0,468,4928.8,69014.074,2017-01-25,2017-01-26,2017-01-27,843.693,10.874
29046,21098,10243,4200.0,187,420.0,5653.284,2017-12-06,2017-12-14,2017-12-13,3664.216,67.284
14679,48664,89712,19657.0,479,1965.7,23833.209000000003,2017-09-14,2017-09-22,2017-09-15,2711.971,48.239
56488,4896,54678,23920.0,235,2392.0,33026.994,2017-10-22,2017-10-28,2017-10-27,1169.709,17.394
42318,1532,35741,38943.0,271,3894.3,47942.686,2017-09-04,2017-09-07,2017-09-12,2439.781,42.796
22160,12543,57726,34378.0,475,3437.8,45379.22000000001,2017-07-11,2017-07-19,2017-07-13,312.99,0.26
10696,28921,78130,47777.0,141,4777.7,55072.918,2017-05-25,2017-05-31,2017-05-29,6768.389,129.368
47022,42456,18722,37473.0,122,3747.3,47345.348000000005,2017-06-20,2017-06-24,2017-06-25,6768.389,129.368
43465,16034,95315,27231.0,147,2723.1,31879.582,2017-05-04,2017-05-09,2017-05-04,1265.614,19.312
9606,52750,89794,44471.0,150,4447.1,54734.441,2017-03-27,2017-04-05,2017-03-28,2055.54,35.111
49259,12574,52069,27533.0,368,2753.3,31669.806,2017-03-02,2017-03-06,2017-03-07,642.804,6.856
46383,31481,19844,38472.0,166,3847.2,50076.212,2017-07-29,2017-07-31,2017-08-02,3430.597,62.612
46151,31499,54714,31069.0,333,3106.9,41444.53400000001,2017-01-19,2017-01-19,2017-01-23,6438.202,122.764
13587,13920,23091,1840.0,249,184.0,2545.472,2017-02-04,2017-02-09,2017-02-11,2453.618,43.072
37330,7497,62153,31944.0,467,3194.4,36742.853,2017-12-06,2017-12-15,2017-12-10,662.644,7.253
35444,50201,59783,42718.0,287,4271.8,52183.049000000006,2017-03-23,2017-03-30,2017-03-23,3654.467,67.089
43828,39008,38333,15257.0,155,1525.7,20902.09,2017-02-22,2017-02-28,2017-03-01,0.0,0.0
