Order_ID,Product_ID,Customer_ID,Product_Values,General_Price,Tax,Total_Cost,Date_Order,Date_Ship,Date_due,Ship_Distance,Ship_Cost
25379,50581,21229,40709.0,135,4070.9,49271.015,2017-03-11,2017-03-15,2017-03-20,956.253,13.125
38396,52473,14599,49436.0,37,4943.6,66306.784,2017-11-12,2017-11-13,2017-11-12,3427.198,62.544
36686,28705,13692,16813.0,272,1681.3,22569.843,2017-03-09,2017-03-18,2017-03-12,2321.151,40.423
13212,16034,20374,27231.0,147,2723.1,33766.44,2017-11-07,2017-11-10,2017-11-10,151.501,0.0
45901,15124,87471,47956.0,197,4795.6,65762.273,2017-10-03,2017-10-06,2017-10-12,3427.643,62.553
16989,31499,68828,31069.0,333,3106.9,37282.8,2017-07-20,2017-07-25,2017-07-21,249.801,0.0
49589,13709,14599,30001.0,35,3000.1,37511.59,2017-12-16,2017-12-21,2017-12-22,816.99,10.34
10015,39128,30306,19858.0,31,1985.8,23042.201,2017-01-15,2017-01-22,2017-01-22,646.032,6.921
11597,13920,20444,1840.0,249,184.0,2376.544,2017-09-07,2017-09-13,2017-09-07,3207.189,58.144
49656,8779,54678,31420.0,334,3142.0,38663.086,2017-05-03,2017-05-12,2017-05-03,1124.296,16.486
12641,45125,30306,39428.0,3,3942.8,52855.717,2017-09-09,2017-09-18,2017-09-14,1409.861,22.197
40035,6949,30306,2164.0,190,216.4,2546.176,2017-04-03,2017-04-12,2017-04-08,1014.819,14.296
34227,28683,85771,32781.0,67,3278.1,45035.366,2017-03-03,2017-03-11,2017-03-07,6569.818,125.396
42939,49215,90987,33558.0,235,3355.8,44298.60600000001,2017-02-22,2017-02-27,2017-03-03,402.292,2.046
36432,34312,14599,20009.0,167,2000.9,24821.5,2017-01-23,2017-01-29,2017-01-24,816.99,10.34
53778,38725,28012,29446.0,487,2944.6,38282.76499999999,2017-07-21,2017-07-25,2017-07-21,448.271,2.965
53278,41307,98262,35163.0,123,3516.3,43250.490000000005,2017-10-28,2017-10-28,2017-10-29,18.239,0.0
28031,12641,11787,30018.0,5,3001.8,38772.74,2017-08-24,2017-08-28,2017-08-30,2776.021,49.52
29594,44950,36892,32165.0,51,3216.5,42802.515,2017-05-11,2017-05-15,2017-05-17,1453.269,23.065
23727,22414,25608,28542.0,360,2854.2,33402.058,2017-11-23,2017-11-30,2017-11-24,695.901,7.918
8920,25588,52069,6868.0,70,686.8,9000.973,2017-05-04,2017-05-04,2017-05-06,494.628,3.893
48087,50201,21238,42718.0,287,4271.8,53022.029,2017-02-18,2017-02-18,2017-02-22,2885.464,51.709
39811,31499,92961,31069.0,333,3106.9,40390.635,2017-03-17,2017-03-17,2017-03-22,346.74,0.935
42296,49215,89712,33558.0,235,3355.8,41026.679,2017-01-25,2017-02-02,2017-01-28,4595.966,85.919
52216,56503,49036,629.0,356,62.9,761.09,2017-06-01,2017-06-01,2017-06-08,0.0,0.0
50302,473,17985,13920.0,205,1392.0,16299.523,2017-11-05,2017-11-13,2017-11-07,956.175,13.123
23454,45544,66475,22321.0,156,2232.1,29465.968,2017-12-23,2017-12-23,2017-12-27,412.408,2.248
3539,11558,28838,21915.0,5,2191.5,30474.46,2017-06-21,2017-06-25,2017-06-28,930.489,12.61
40641,24022,55116,19839.0,406,1983.9,26402.403,2017-10-21,2017-10-24,2017-10-29,1126.66,16.533
20299,42456,20374,37473.0,122,3747.3,51349.272,2017-08-07,2017-08-16,2017-08-12,863.079,11.262
27015,24514,63597,44969.0,220,4496.9,57577.292,2017-03-12,2017-03-12,2017-03-17,1148.609,16.972
52586,11558,25608,21915.0,5,2191.5,30031.468,2017-04-13,2017-04-15,2017-04-17,695.901,7.918
4200,33283,78687,18322.0,301,1832.2,25118.959,2017-05-19,2017-05-20,2017-05-20,1190.954,17.819
1716,409,62153,1474.0,146,147.4,2070.0950000000003,2017-05-17,2017-05-17,2017-05-19,3572.734,65.455
26461,12357,56240,32338.0,21,3233.8,38199.263000000006,2017-08-28,2017-09-05,2017-09-04,2321.151,40.423
894,12574,69062,27533.0,368,2753.3,38570.514,2017-05-06,2017-05-11,2017-05-15,1515.684,24.314
36310,31499,75489,31069.0,333,3106.9,37614.583,2017-10-17,2017-10-25,2017-10-23,1354.652,21.093
31230,50581,66475,40709.0,135,4070.9,53778.025,2017-02-01,2017-02-01,2017-02-07,2407.245,42.145
56499,10034,88298,44996.0,7,4499.6,55363.203,2017-06-06,2017-06-15,2017-06-15,1206.17,18.123
56259,20642,88275,9998.0,477,999.8,12210.094,2017-12-26,2017-12-29,2017-12-26,926.718,12.534
42467,28683,67181,32781.0,67,3278.1,43656.509,2017-07-20,2017-07-21,2017-07-20,3188.96,57.779
21863,6135,10243,8592.0,437,859.2,11341.44,2017-05-20,2017-05-21,2017-05-25,0.0,0.0
2167,52750,90987,44471.0,150,4447.1,52935.606,2017-03-01,2017-03-07,2017-03-08,1055.815,15.116
52739,51008,94329,43053.0,254,4305.3,55110.906,2017-04-22,2017-04-22,2017-04-22,453.285,3.066
24686,46581,66475,1692.0,58,169.2,2225.547,2017-05-12,2017-05-13,2017-05-18,3289.364,59.787
45611,22716,19844,27860.0,408,2786.0,33206.153,2017-02-27,2017-02-28,2017-03-01,2937.665,52.753
51073,50713,87471,36438.0,400,3643.8,47369.4,2017-12-24,2017-12-25,2017-12-31,258.904,0.0
44553,26458,28838,46292.0,199,4629.2,56013.32,2017-04-05,2017-04-12,2017-04-08,72.734,0.0
1562,52326,13692,17960.0,117,1796.0,24784.8,2017-07-07,2017-07-14,2017-07-15,40.215,0.0
26090,54037,88275,33353.0,91,3335.3,39035.589,2017-01-18,2017-01-20,2017-01-20,928.938,12.579
41659,19430,51568,11919.0,336,1191.9,15863.532,2017-04-20,2017-04-23,2017-04-22,863.079,11.262
15609,49215,88298,33558.0,235,3355.8,46328.163,2017-05-17,2017-05-19,2017-05-18,1206.17,18.123
27574,26583,85771,25000.0,308,2500.0,34378.998,2017-06-29,2017-07-03,2017-07-05,6749.898,128.998
9043,22770,56240,26209.0,127,2620.9,34082.42,2017-05-31,2017-06-06,2017-06-09,835.99,10.72
882,46763,46732,31382.0,288,3138.2,37992.192,2017-03-04,2017-03-11,2017-03-04,1298.609,19.972
45019,16567,22942,26851.0,22,2685.1,36786.317,2017-06-01,2017-06-09,2017-06-10,322.363,0.447
11269,4896,23091,23920.0,235,2392.0,30150.462,2017-02-27,2017-02-27,2017-02-27,863.079,11.262
54007,7497,44635,31944.0,467,3194.4,40252.405,2017-05-06,2017-05-12,2017-05-06,448.271,2.965
2502,11624,13692,17807.0,75,1780.7,21025.383,2017-01-19,2017-01-28,2017-01-20,956.175,13.123
37552,37859,95806,25319.0,212,2531.9,30397.685,2017-08-26,2017-08-27,2017-09-04,1044.244,14.885
10036,37388,30288,29454.0,355,2945.4,36585.322,2017-09-19,2017-09-28,2017-09-23,3418.117,62.362
51622,1163,94307,7047.0,121,704.7,9600.978,2017-01-11,2017-01-16,2017-01-16,1152.876,17.058
37227,9944,19844,7289.0,255,728.9,9674.233,2017-12-21,2017-12-29,2017-12-25,2937.665,52.753
46609,28705,63597,16813.0,272,1681.3,22042.002,2017-04-07,2017-04-08,2017-04-11,1148.609,16.972
33439,24514,13692,44969.0,220,4496.9,61168.560000000005,2017-03-26,2017-04-01,2017-03-30,835.99,10.72
4787,31986,93085,6250.0,293,625.0,8774.852,2017-02-20,2017-02-24,2017-02-26,1542.59,24.852
43167,25530,51568,42308.0,201,4230.8,54155.768,2017-05-17,2017-05-18,2017-05-22,376.411,1.528
28576,30388,88275,44141.0,167,4414.1,61797.4,2017-04-06,2017-04-11,2017-04-10,0.0,0.0
14747,55468,18722,20550.0,368,2055.0,27965.702,2017-12-22,2017-12-26,2017-12-24,1185.123,17.702
42288,1758,25608,17325.0,339,1732.5,23398.516,2017-07-06,2017-07-10,2017-07-13,788.312,9.766
4523,5477,54738,25559.0,355,2555.9,33759.668,2017-11-21,2017-11-24,2017-11-24,1389.41,21.788
34510,55745,19844,39911.0,363,3991.1,51138.833,2017-05-25,2017-05-31,2017-05-25,2937.665,52.753
39585,473,63745,13920.0,205,1392.0,18516.359,2017-08-26,2017-09-04,2017-08-31,437.971,2.759
15533,13709,75015,30001.0,35,3000.1,38142.452,2017-04-18,2017-04-18,2017-04-25,2359.118,41.182
21074,19279,95315,4127.0,436,412.7,5051.4490000000005,2017-12-03,2017-12-12,2017-12-07,3188.96,57.779
41032,18488,10243,5211.0,395,521.1,6411.058000000001,2017-02-11,2017-02-17,2017-02-11,376.411,1.528
9450,15480,94307,6546.0,337,654.6,8313.42,2017-10-05,2017-10-09,2017-10-05,258.904,0.0
50314,53728,48713,25665.0,394,2566.5,34926.767,2017-06-13,2017-06-21,2017-06-17,1418.373,22.367
28374,12574,18722,27533.0,368,2753.3,36619.407,2017-12-26,2017-12-27,2018-01-03,325.869,0.517
30191,31672,14599,4472.0,219,447.2,5995.618,2017-08-23,2017-08-28,2017-08-24,456.907,3.138
11115,16537,56240,7124.0,208,712.4,9345.563,2017-05-13,2017-05-18,2017-05-17,956.175,13.123
10420,15480,88298,6546.0,337,654.6,7979.069,2017-08-18,2017-08-21,2017-08-27,3220.427,58.409
33001,12641,30361,30018.0,5,3001.8,37525.465,2017-02-13,2017-02-17,2017-02-17,448.271,2.965
9351,30524,94329,30687.0,416,3068.7,40519.793,2017-09-02,2017-09-06,2017-09-11,947.665,12.953
30977,55206,38333,8594.0,171,859.4,11053.073,2017-09-02,2017-09-08,2017-09-11,2937.665,52.753
3532,18488,23091,5211.0,395,521.1,7255.869,2017-03-17,2017-03-20,2017-03-19,928.938,12.579
47412,6879,90445,17479.0,85,1747.9,23771.44,2017-08-15,2017-08-18,2017-08-18,0.0,0.0
24911,24915,54738,35891.0,22,3589.1,46658.3,2017-09-04,2017-09-04,2017-09-07,258.904,0.0
36138,42136,90445,12446.0,44,1244.6,17063.554,2017-06-17,2017-06-17,2017-06-25,926.718,12.534
26905,54519,18722,7344.0,100,734.4,9785.011,2017-04-15,2017-04-19,2017-04-23,1174.561,17.491
13642,14841,24683,1560.0,36,156.0,2091.364,2017-05-15,2017-05-16,2017-05-16,2688.211,47.764
7228,4896,11787,23920.0,235,2392.0,29944.557,2017-08-27,2017-08-31,2017-08-29,2527.834,44.557
2046,48690,42763,43397.0,2,4339.7,52984.414,2017-06-17,2017-06-23,2017-06-21,2303.678,40.074
30377,22770,51568,26209.0,127,2620.9,30664.53,2017-01-30,2017-02-06,2017-02-07,151.501,0.0
46336,7497,68828,31944.0,467,3194.4,42485.52,2017-09-22,2017-09-22,2017-10-01,249.801,0.0
27880,12316,30288,8322.0,479,832.2,11401.14,2017-07-31,2017-08-08,2017-08-06,259.997,0.0
9063,18085,41528,5075.0,274,507.5,6198.129,2017-03-07,2017-03-08,2017-03-09,631.452,6.629
10778,44983,28012,15572.0,229,1557.2,18397.582,2017-03-30,2017-03-30,2017-04-05,1431.118,22.622
8883,28501,17985,39148.0,247,3914.8,51687.199,2017-11-15,2017-11-20,2017-11-19,891.973,11.839
40851,8856,28012,11581.0,354,1158.1,15304.739,2017-10-13,2017-10-16,2017-10-21,1190.954,17.819
51984,51886,14599,25812.0,143,2581.2,36153.46,2017-05-11,2017-05-19,2017-05-12,1133.023,16.66
52596,15480,37978,6546.0,337,654.6,7937.512000000001,2017-12-22,2017-12-26,2017-12-31,1142.58,16.852
56571,13004,17985,1618.0,153,161.8,2065.58,2017-04-12,2017-04-13,2017-04-16,835.99,10.72
41155,7497,56240,31944.0,467,3194.4,43774.0,2017-07-14,2017-07-18,2017-07-20,835.99,10.72
45557,23946,94307,2721.0,167,272.1,3817.533,2017-02-26,2017-03-02,2017-03-06,3427.643,62.553
48744,16537,68828,7124.0,208,712.4,8285.339,2017-08-04,2017-08-07,2017-08-06,1374.951,21.499
24809,30108,41528,25814.0,57,2581.4,31505.701,2017-05-15,2017-05-19,2017-05-20,931.057,12.621
33524,53212,91714,1337.0,212,133.7,1549.389,2017-04-29,2017-05-03,2017-05-03,891.973,11.839
53276,16034,20444,27231.0,147,2723.1,36275.374,2017-02-07,2017-02-15,2017-02-08,3207.189,58.144
9676,46090,37425,10306.0,80,1030.6,14342.677,2017-01-02,2017-01-09,2017-01-09,1166.847,17.337
41553,20642,67181,9998.0,477,999.8,14000.865,2017-10-01,2017-10-07,2017-10-02,483.255,3.665
45668,51008,37978,43053.0,254,4305.3,55978.35,2017-10-30,2017-11-06,2017-11-07,772.514,9.45
13429,49012,18722,39830.0,141,3983.0,54982.891,2017-08-20,2017-08-27,2017-08-27,1174.561,17.491
33649,33015,19844,7621.0,229,762.1,9274.163,2017-02-13,2017-02-16,2017-02-21,2937.665,52.753
47967,12460,59783,45989.0,84,4598.9,54284.357,2017-08-27,2017-08-29,2017-08-31,1166.847,17.337
5595,23345,20444,20121.0,120,2012.1,27606.066999999995,2017-11-05,2017-11-05,2017-11-05,2314.855,40.297
7562,28921,22900,47777.0,141,4777.7,55939.009,2017-12-13,2017-12-17,2017-12-22,2295.926,39.919
47347,21126,69062,1018.0,365,101.8,1337.351,2017-07-06,2017-07-09,2017-07-07,1506.565,24.131
44300,1990,11787,27735.0,225,2773.5,38878.52,2017-06-25,2017-06-29,2017-07-02,2776.021,49.52
45657,31481,62446,38472.0,166,3847.2,50026.21,2017-04-09,2017-04-17,2017-04-14,930.489,12.61
53220,45134,21229,9592.0,386,959.2,12277.76,2017-10-29,2017-10-31,2017-10-30,56.966,0.0
36807,20642,55116,9998.0,477,999.8,11497.7,2017-08-03,2017-08-03,2017-08-12,104.168,0.0
56122,9944,24321,7289.0,255,728.9,8479.371,2017-07-17,2017-07-19,2017-07-17,1506.565,24.131
54230,42456,95937,37473.0,122,3747.3,47229.103,2017-09-07,2017-09-09,2017-09-13,956.175,13.123
26797,12595,22900,32941.0,441,3294.1,43828.362,2017-08-25,2017-09-02,2017-08-27,1141.607,16.832
28716,12357,30288,32338.0,21,3233.8,44626.44,2017-10-03,2017-10-11,2017-10-07,259.997,0.0
17309,12122,90562,32343.0,347,3234.3,38181.40000000001,2017-01-09,2017-01-16,2017-01-10,1133.023,16.66
25442,11558,94307,21915.0,5,2191.5,25657.608,2017-03-08,2017-03-13,2017-03-14,1152.876,17.058
3516,24653,30306,1765.0,347,176.5,2319.071,2017-12-22,2017-12-26,2017-12-31,646.032,6.921
5688,1990,52069,27735.0,225,2773.5,32779.347,2017-09-08,2017-09-15,2017-09-12,2902.372,52.047
21923,35925,88275,13499.0,404,1349.9,17280.248,2017-04-01,2017-04-07,2017-04-06,376.411,1.528
2562,55441,98496,31875.0,285,3187.5,43034.215,2017-07-06,2017-07-13,2017-07-07,448.271,2.965
17608,50581,78687,40709.0,135,4070.9,55771.331,2017-11-20,2017-11-26,2017-11-25,300.046,0.001
36096,46763,17735,31382.0,288,3138.2,42765.439,2017-09-08,2017-09-12,2017-09-13,4595.966,85.919
17387,12595,46732,32941.0,441,3294.1,39859.988,2017-03-12,2017-03-14,2017-03-18,368.896,1.378
23876,55206,28838,8594.0,171,859.4,11899.256,2017-03-03,2017-03-06,2017-03-10,2276.823,39.536
54500,39081,68828,9531.0,356,953.1,10969.454,2017-12-23,2017-12-24,2017-12-28,740.188,8.804
4511,49012,22900,39830.0,141,3983.0,51387.329,2017-01-27,2017-02-01,2017-01-31,631.452,6.629
37101,6879,78130,17479.0,85,1747.9,20653.56,2017-06-09,2017-06-15,2017-06-10,1717.006,28.34
17401,14767,24683,19154.0,399,1915.4,26671.824,2017-07-07,2017-07-09,2017-07-16,2688.211,47.764
7266,50581,28012,40709.0,135,4070.9,57010.419,2017-04-26,2017-04-27,2017-04-30,1190.954,17.819
53206,473,30306,13920.0,205,1392.0,18520.521,2017-02-06,2017-02-07,2017-02-13,646.032,6.921
56627,27831,90987,19383.0,269,1938.3,24832.607,2017-01-23,2017-02-01,2017-01-31,1418.373,22.367
8965,45702,93085,49288.0,468,4928.8,59661.545000000006,2017-08-16,2017-08-22,2017-08-18,1453.269,23.065
462,16567,68828,26851.0,22,2685.1,34637.79,2017-01-13,2017-01-17,2017-01-19,249.801,0.0
45861,39452,17735,41774.0,138,4177.4,52783.561,2017-10-21,2017-10-28,2017-10-26,7716.035,148.321
46800,38495,94307,26379.0,418,2637.9,34301.639,2017-09-26,2017-09-27,2017-10-01,746.945,8.939
36670,20642,22900,9998.0,477,999.8,12905.172,2017-05-15,2017-05-24,2017-05-19,687.581,7.752
6391,48740,19844,44418.0,163,4441.8,57753.701,2017-09-24,2017-09-24,2017-09-26,815.038,10.301
14853,16537,68965,7124.0,208,712.4,8366.269,2017-07-13,2017-07-16,2017-07-16,1859.459,31.189
14720,26458,35741,46292.0,199,4629.2,62494.2,2017-01-04,2017-01-10,2017-01-08,269.733,0.0
33356,28390,71444,7335.0,359,733.5,9401.369,2017-12-26,2017-12-30,2017-12-27,4595.966,85.919
5079,29247,90562,36733.0,451,3673.3,45244.134000000005,2017-04-29,2017-05-05,2017-05-04,3427.198,62.544
14827,31499,44635,31069.0,333,3106.9,38899.628,2017-10-14,2017-10-18,2017-10-18,3468.89,63.378
56408,53111,51568,12222.0,204,1222.2,16621.92,2017-10-22,2017-10-23,2017-10-24,0.0,0.0
18867,18327,28012,44327.0,173,4432.7,59398.181,2017-12-30,2018-01-01,2018-01-08,300.046,0.001
50871,48690,46732,43397.0,2,4339.7,52094.10199999999,2017-07-06,2017-07-14,2017-07-15,1185.123,17.702
23538,47454,88275,20678.0,460,2067.8,28961.779,2017-04-20,2017-04-24,2017-04-27,928.938,12.579
8478,31753,38333,21227.0,253,2122.7,28300.844,2017-11-19,2017-11-28,2017-11-20,3746.714,68.934
26292,45024,68828,26819.0,209,2681.9,34864.7,2017-05-18,2017-05-24,2017-05-23,249.801,0.0
14984,55133,90677,46332.0,53,4633.2,53785.543,2017-09-12,2017-09-20,2017-09-16,2321.151,40.423
41429,4289,72655,39065.0,28,3906.5,53537.238000000005,2017-12-22,2017-12-26,2017-12-27,1209.379,18.188
18180,15501,44635,44126.0,446,4412.6,50767.522,2017-05-20,2017-05-24,2017-05-29,1431.118,22.622
50219,12462,95315,5366.0,463,536.6,6496.979000000001,2017-10-05,2017-10-08,2017-10-06,3188.96,57.779
31439,28501,95315,39148.0,247,3914.8,50517.89200000001,2017-12-17,2017-12-20,2017-12-18,1148.609,16.972
29228,8856,69062,11581.0,354,1158.1,14717.206,2017-03-01,2017-03-05,2017-03-03,766.816,9.336
48714,30398,90987,32610.0,387,3261.0,43055.413,2017-03-14,2017-03-18,2017-03-20,810.637,10.213
14987,46581,24321,1692.0,58,169.2,2154.3990000000003,2017-02-12,2017-02-20,2017-02-16,577.926,5.559
25474,19279,13692,4127.0,436,412.7,4827.743,2017-06-30,2017-07-06,2017-07-05,2321.151,40.423
37086,55109,88163,35399.0,192,3539.9,45695.899,2017-11-18,2017-11-25,2017-11-20,1859.459,31.189
44278,48664,63745,19657.0,479,1965.7,23787.729,2017-06-05,2017-06-11,2017-06-08,437.971,2.759
31894,51008,98496,43053.0,254,4305.3,49959.299000000006,2017-04-01,2017-04-04,2017-04-07,1190.954,17.819
44821,13920,88298,1840.0,249,184.0,2615.729,2017-01-01,2017-01-02,2017-01-06,3206.466,58.129
20784,21852,23091,17547.0,107,1754.7,24565.8,2017-06-03,2017-06-05,2017-06-12,0.0,0.0
28269,25070,41528,30512.0,69,3051.2,40899.99999999999,2017-01-19,2017-01-25,2017-01-28,996.022,13.92
2650,55133,10243,46332.0,53,4633.2,56074.25399999999,2017-06-07,2017-06-08,2017-06-10,926.718,12.534
13126,22770,42763,26209.0,127,2620.9,34902.232,2017-10-09,2017-10-12,2017-10-11,2513.123,44.262
7412,52326,66475,17960.0,117,1796.0,21239.839,2017-03-12,2017-03-21,2017-03-20,2651.95,47.039
23865,55109,40207,35399.0,192,3539.9,46400.811,2017-01-11,2017-01-13,2017-01-11,1706.073,28.121
530,28390,69062,7335.0,359,733.5,9937.249,2017-05-29,2017-06-04,2017-05-29,2049.946,34.999
8497,6298,85771,17154.0,433,1715.4,22254.056,2017-02-15,2017-02-24,2017-02-22,6569.818,125.396
39706,48690,90445,43397.0,2,4339.7,51694.477,2017-12-30,2018-01-01,2017-12-30,2902.372,52.047
48566,55745,85771,39911.0,363,3991.1,53566.659,2017-07-01,2017-07-03,2017-07-01,4595.966,85.919
34093,16034,54738,27231.0,147,2723.1,32686.139,2017-12-15,2017-12-22,2017-12-20,746.945,8.939
4376,20642,28838,9998.0,477,999.8,13597.28,2017-07-28,2017-07-30,2017-07-30,72.734,0.0
14873,52326,22940,17960.0,117,1796.0,23585.729,2017-12-27,2018-01-01,2017-12-31,3206.466,58.129
31108,14150,91711,46716.0,351,4671.6,56063.09299999999,2017-11-10,2017-11-10,2017-11-15,494.628,3.893
13769,28390,89794,7335.0,359,733.5,8695.219,2017-05-29,2017-06-07,2017-05-29,2295.926,39.919
40354,42712,25608,30259.0,55,3025.9,39373.018,2017-04-15,2017-04-15,2017-04-22,2115.904,36.318
22745,55206,63597,8594.0,171,859.4,11433.685,2017-10-01,2017-10-05,2017-10-05,483.255,3.665
44379,6879,36892,17479.0,85,1747.9,22046.605,2017-06-26,2017-07-03,2017-06-27,1453.269,23.065
39053,50713,92961,36438.0,400,3643.8,44462.278,2017-07-20,2017-07-21,2017-07-23,695.901,7.918
6767,473,69180,13920.0,205,1392.0,19488.0,2017-10-05,2017-10-06,2017-10-08,0.0,0.0
1581,22770,37978,26209.0,127,2620.9,32499.16,2017-09-26,2017-09-27,2017-10-03,279.893,0.0
50601,30398,10243,32610.0,387,3261.0,45655.528,2017-09-13,2017-09-14,2017-09-17,376.411,1.528
13571,18488,23091,5211.0,395,521.1,6056.022,2017-08-11,2017-08-19,2017-08-14,863.079,11.262
13215,25409,31726,46083.0,34,4608.3,58077.19,2017-06-13,2017-06-19,2017-06-19,930.489,12.61
7886,31986,75489,6250.0,293,625.0,8083.593,2017-08-06,2017-08-07,2017-08-14,1354.652,21.093
31104,45544,46732,22321.0,156,2232.1,26563.368,2017-02-18,2017-02-24,2017-02-23,368.896,1.378
30788,12529,31726,20744.0,65,2074.4,27382.08,2017-03-11,2017-03-16,2017-03-17,72.734,0.0
22270,4821,23264,10879.0,250,1087.9,13057.765,2017-02-20,2017-02-25,2017-02-23,448.271,2.965
24722,22414,85771,28542.0,360,2854.2,38660.698,2017-01-31,2017-02-06,2017-02-06,6749.898,128.998
21993,12492,61163,48527.0,92,4852.7,64127.343,2017-11-15,2017-11-24,2017-11-17,3885.158,71.703
29740,18085,85771,5075.0,274,507.5,7250.63,2017-04-07,2017-04-11,2017-04-12,7581.502,145.63
50804,1130,18722,46068.0,68,4606.8,60811.138,2017-12-30,2018-01-03,2017-12-30,368.896,1.378
29294,25409,95315,46083.0,34,4608.3,53930.365,2017-10-08,2017-10-08,2017-10-14,962.775,13.255
26532,6135,75015,8592.0,437,859.2,11037.443,2017-10-24,2017-11-02,2017-10-29,2284.17,39.683
14678,52326,61163,17960.0,117,1796.0,20722.934,2017-06-16,2017-06-18,2017-06-19,3746.714,68.934
31275,34216,98496,10148.0,243,1014.8,12707.622,2017-07-04,2017-07-05,2017-07-06,1431.118,22.622
28895,23946,41528,2721.0,167,272.1,3332.329,2017-04-21,2017-04-25,2017-04-28,2295.926,39.919
31862,25989,30288,22243.0,193,2224.3,29645.552,2017-08-21,2017-08-22,2017-08-27,3418.117,62.362
44859,45134,11937,9592.0,386,959.2,12399.785,2017-02-04,2017-02-06,2017-02-07,1605.255,26.105
33934,28921,28838,47777.0,141,4777.7,56391.745,2017-09-03,2017-09-11,2017-09-04,1044.244,14.885
3866,31753,49036,21227.0,253,2122.7,27210.857,2017-03-02,2017-03-06,2017-03-02,2314.855,40.297
21917,12122,93085,32343.0,347,3234.3,38175.61400000001,2017-12-04,2017-12-11,2017-12-13,843.693,10.874
10509,3250,60901,44495.0,139,4449.5,57843.5,2017-10-25,2017-10-30,2017-10-29,0.0,0.0
44419,38010,90677,46781.0,193,4678.1,54774.193,2017-03-14,2017-03-18,2017-03-20,2321.151,40.423
12586,12529,67181,20744.0,65,2074.4,28008.065,2017-03-07,2017-03-11,2017-03-07,483.255,3.665
51579,53212,98262,1337.0,212,133.7,1808.552,2017-11-08,2017-11-17,2017-11-12,1148.609,16.972
49796,1130,31726,46068.0,68,4606.8,55744.882000000005,2017-09-22,2017-09-28,2017-09-24,430.078,2.602
47443,18488,78687,5211.0,395,521.1,6889.7880000000005,2017-05-08,2017-05-10,2017-05-14,3468.89,63.378
35571,46581,10243,1692.0,58,169.2,1975.254,2017-10-04,2017-10-11,2017-10-11,926.718,12.534
28445,26583,49036,25000.0,308,2500.0,33284.813,2017-03-01,2017-03-08,2017-03-09,2040.659,34.813
40480,2595,15773,22574.0,376,2257.4,29362.941000000003,2017-07-11,2017-07-19,2017-07-17,1137.033,16.741
13983,12462,28012,5366.0,463,536.6,7320.382,2017-08-21,2017-08-26,2017-08-21,1431.118,22.622
15923,31672,54714,4472.0,219,447.2,6049.821,2017-07-09,2017-07-16,2017-07-12,931.057,12.621
36426,18484,63597,13044.0,369,1304.4,18265.265000000003,2017-10-11,2017-10-13,2017-10-11,483.255,3.665
2853,39008,76377,15257.0,155,1525.7,21207.23,2017-01-25,2017-01-26,2017-01-27,0.0,0.0
29046,22770,18722,26209.0,127,2620.9,35678.269,2017-12-06,2017-12-14,2017-12-13,2001.441,34.029
14679,34216,88275,10148.0,243,1014.8,14219.779,2017-09-14,2017-09-22,2017-09-15,928.938,12.579
56488,52473,48713,49436.0,37,4943.6,61319.981,2017-10-22,2017-10-28,2017-10-27,1267.073,19.341
42318,28501,95806,39148.0,247,3914.8,49732.84500000001,2017-09-04,2017-09-07,2017-09-12,1044.244,14.885
22160,48690,67181,43397.0,2,4339.7,55171.969,2017-07-11,2017-07-19,2017-07-13,3188.96,57.779
10696,42712,30933,30259.0,55,3025.9,34800.237,2017-05-25,2017-05-31,2017-05-29,419.363,2.387
47022,46581,60901,1692.0,58,169.2,2268.567,2017-06-20,2017-06-24,2017-06-25,2902.372,52.047
43465,12543,21238,34378.0,475,3437.8,42988.687,2017-05-04,2017-05-09,2017-05-04,1109.351,16.187
9606,49012,57726,39830.0,141,3983.0,51837.409,2017-03-27,2017-04-05,2017-03-28,3220.427,58.409
49259,39128,93085,19858.0,31,1985.8,24237.634,2017-03-02,2017-03-06,2017-03-07,843.693,10.874
46383,46857,75971,1845.0,185,184.5,2243.17,2017-07-29,2017-07-31,2017-08-02,835.99,10.72
46151,21802,68965,6486.0,316,648.6,8323.173,2017-01-19,2017-01-19,2017-01-23,1354.652,21.093
13587,31753,75971,21227.0,253,2122.7,29121.413,2017-02-04,2017-02-09,2017-02-11,2321.151,40.423
37330,12543,21225,34378.0,475,3437.8,42974.827,2017-12-06,2017-12-15,2017-12-10,416.339,2.327
35444,20251,19844,39067.0,418,3906.7,49293.354,2017-03-23,2017-03-30,2017-03-23,3746.714,68.934
43828,37615,60901,27166.0,390,2716.6,34541.117,2017-02-22,2017-02-28,2017-03-01,2314.855,40.297
32093,45702,61163,49288.0,468,4928.8,63141.393,2017-04-30,2017-05-04,2017-05-06,2937.665,52.753
35206,14767,49036,19154.0,399,1915.4,22845.307,2017-01-26,2017-01-26,2017-02-02,2902.372,52.047
47872,53926,30933,50451.0,491,5045.1,65094.519,2017-07-11,2017-07-20,2017-07-11,936.446,12.729
13366,3250,56073,44495.0,139,4449.5,60971.533,2017-06-12,2017-06-19,2017-06-21,969.144,13.383
23593,13709,69062,30001.0,35,3000.1,40810.696,2017-05-02,2017-05-03,2017-05-11,766.816,9.336
1522,23945,61163,23662.0,453,2366.2,31992.282,2017-10-26,2017-11-04,2017-10-28,2729.115,48.582
