Import_ID,Product,Warehouse,Suppiler,Quantity,Ship_Distance,Ship_Cost,ImportDate,ModifiedDate
1432,171,3,3,2,262.365,0.0,2018-09-20,2018-09-20
1433,172,3,0,239,238.076,0.0,2017-10-27,2017-10-27
1434,172,3,0,277,238.076,0.0,2018-05-20,2018-05-20
1435,172,3,0,327,238.076,0.0,2017-08-24,2017-08-24
1436,172,3,1,62,1014.178,28.086,2017-03-05,2017-03-05
1437,172,3,3,2,262.365,0.0,2017-08-17,2017-08-17
1438,172,3,9,24,538.616,3.6325,2017-11-22,2017-11-22
1439,172,3,2,1,3509.227,2.0355,2018-12-02,2018-12-02
1440,173,0,5,2596,606.271,281.299,2018-08-07,2018-08-07
1441,173,0,9,195,1286.069,68.03,2018-01-25,2018-01-25
1442,173,0,7,630,3697.589,757.302,2018-10-15,2018-10-15
1443,173,0,0,1419,983.71,343.2515,2017-09-09,2017-09-09
1444,173,0,8,573,910.907,123.8475,2018-03-18,2018-03-18
1445,173,0,1,255,223.068,0.0,2017-08-28,2017-08-28
1446,173,0,3,38,1007.392,9.5105,2018-09-22,2018-09-22
1447,173,0,0,1175,983.71,284.2285,2017-08-18,2017-08-18
1448,173,0,5,366,606.271,39.6595,2018-05-10,2018-05-10
1449,173,0,2,108,3526.241,123.276,2018-11-01,2018-11-01
1450,173,0,7,3,3697.589,3.606,2018-04-25,2018-04-25
1451,173,0,8,5,910.907,1.0805,2018-04-30,2018-04-30
1452,173,0,2,3,3526.241,3.4245,2018-11-11,2018-11-11
1453,173,0,1,1,223.068,0.0,2017-03-29,2017-03-29
1454,173,0,2,1,3526.241,1.1415,2018-05-07,2018-05-07
1455,174,9,6,1493,1386.663,180.2475,2018-09-30,2018-09-30
1456,174,9,2,552,2595.052,140.749,2018-07-08,2018-07-08
1457,174,9,3,171,1169.634,16.5215,2018-10-23,2018-10-23
1458,174,9,3,18,1169.634,1.739,2018-05-07,2018-05-07
1459,174,9,8,1,979.276,0.0755,2018-10-31,2018-10-31
1460,175,3,8,67,1471.843,28.8065,2018-11-13,2018-11-13
1461,175,3,6,378,538.616,33.093,2018-01-12,2018-01-12
1462,175,3,7,455,3701.391,567.8265,2018-11-24,2018-11-24
1463,175,3,4,23,518.023,1.84,2017-06-10,2017-06-10
1464,175,3,2,225,3509.227,264.9295,2017-07-19,2017-07-19
1465,175,3,9,2,538.616,0.175,2018-03-16,2018-03-16
1466,175,3,0,4,238.076,0.0,2017-05-21,2017-05-21
1467,176,8,6,2558,931.046,950.45,2017-04-10,2017-04-10
1468,176,8,6,285,931.046,105.8945,2017-01-09,2017-01-09
1469,176,8,1,406,1160.633,205.7365,2018-01-07,2018-01-07
1470,176,8,7,82,3162.44,138.203,2018-05-04,2018-05-04
1471,176,8,8,458,1302.238,270.274,2017-11-11,2017-11-11
1472,176,8,9,17,931.046,6.3165,2017-12-10,2017-12-10
1473,176,8,1,4,1160.633,2.027,2018-01-30,2018-01-30
1474,176,8,3,5,740.271,1.296,2017-01-27,2017-01-27
1475,176,8,0,1,724.235,0.25,2017-01-07,2017-01-07
1476,177,3,6,676,538.616,148.0935,2017-01-23,2017-01-23
1477,177,3,1,84,1014.178,55.0775,2018-12-29,2018-12-29
1478,177,3,4,112,518.023,22.4185,2018-08-31,2018-08-31
1479,177,3,7,2,3701.391,6.2455,2018-07-31,2018-07-31
1480,178,4,4,1983,1943.444,1705.0825,2017-12-20,2017-12-20
1481,178,4,2,323,3917.426,611.322,2018-06-05,2018-06-05
1482,178,4,4,652,1943.444,560.622,2017-10-25,2017-10-25
1483,178,4,2,82,3917.426,155.1965,2017-03-27,2017-03-27
1484,178,4,9,7,1986.411,6.1765,2017-04-18,2017-04-18
1485,178,4,4,1,1943.444,0.86,2018-11-03,2018-11-03
1486,178,4,3,1,1726.107,0.746,2017-01-16,2017-01-16
1487,179,0,4,657,1249.985,151.978,2017-06-22,2017-06-22
1488,179,0,4,342,1249.985,79.112,2018-03-29,2018-03-29
1489,179,0,5,48,606.271,3.5795,2018-06-19,2018-06-19
1490,179,0,8,228,910.907,33.9165,2018-10-02,2018-10-02
1491,179,0,9,26,1286.069,6.243,2017-05-04,2017-05-04
1492,179,0,7,1,3697.589,0.8275,2018-08-14,2018-08-14
1493,179,0,4,1,1249.985,0.2315,2017-09-17,2017-09-17
1494,179,0,4,1,1249.985,0.2315,2018-07-06,2018-07-06
1495,180,3,6,1488,538.616,199.6505,2018-07-15,2018-07-15
1496,180,3,8,1115,1471.843,734.704,2018-05-15,2018-05-15
1497,180,3,9,268,538.616,35.9585,2018-12-27,2018-12-27
1498,180,3,8,28,1471.843,18.45,2017-06-30,2017-06-30
1499,180,3,3,69,262.365,0.0,2017-05-20,2017-05-20
1500,180,3,6,1,538.616,0.134,2017-10-05,2017-10-05
1501,180,3,0,2,238.076,0.0,2017-01-08,2017-01-08
1502,180,3,8,1,1471.843,0.659,2017-07-18,2017-07-18
1503,180,3,0,1,238.076,0.0,2017-05-23,2017-05-23
1504,180,3,8,1,1471.843,0.659,2018-06-20,2018-06-20
1505,181,1,5,4583,1519.695,4616.108,2018-09-29,2018-09-29
1506,181,1,5,490,1519.695,493.54,2018-02-10,2018-02-10
1507,181,1,0,866,1003.069,502.7945,2018-06-18,2018-06-18
1508,181,1,7,388,2923.677,840.6535,2017-09-07,2017-09-07
1509,181,1,6,193,1242.832,150.268,2017-09-08,2017-09-08
1510,181,1,5,54,1519.695,54.39,2017-10-14,2017-10-14
1511,181,1,7,48,2923.677,103.9985,2018-09-19,2018-09-19
1512,181,1,3,6,1022.713,3.581,2017-05-13,2017-05-13
1513,181,1,6,1,1242.832,0.7785,2017-12-10,2017-12-10
1514,182,3,3,1139,262.365,0.0,2018-11-15,2018-11-15
1515,182,3,7,3843,3701.391,3775.0625,2017-08-31,2017-08-31
1516,182,3,2,1607,3509.227,1489.4075,2018-04-19,2018-04-19
1517,182,3,9,338,538.616,23.2925,2018-03-22,2018-03-22
1518,182,3,3,48,262.365,0.0,2018-11-04,2018-11-04
1519,182,3,4,39,518.023,2.4555,2017-10-02,2017-10-02
1520,182,3,8,81,1471.843,27.4125,2017-07-19,2017-07-19
1521,182,3,7,4,3701.391,3.9295,2017-10-13,2017-10-13
1522,182,3,6,7,538.616,0.4825,2017-07-18,2017-07-18
1523,182,3,5,7,1378.117,2.1795,2017-12-28,2017-12-28
1524,183,2,0,613,1151.659,336.681,2018-02-11,2018-02-11
1525,183,2,6,3334,1399.977,2365.057,2018-01-21,2018-01-21
1526,183,2,4,193,1398.573,136.7345,2018-10-11,2018-10-11
1527,183,2,7,93,2809.603,150.515,2018-03-10,2018-03-10
1528,183,2,0,5,1151.659,2.746,2018-01-09,2018-01-09
1529,184,0,4,4237,1249.985,2510.044,2018-02-19,2018-02-19
1530,184,0,3,1877,1007.392,828.0005,2017-05-23,2017-05-23
1531,184,0,0,1198,983.71,510.781,2017-11-24,2017-11-24
1532,184,0,8,16,910.907,6.0955,2017-06-29,2017-06-29
1533,184,0,8,79,910.907,30.096,2017-09-12,2017-09-12
1534,184,0,7,16,3697.589,33.9,2017-09-17,2017-09-17
1535,184,0,1,2,223.068,0.0,2018-12-20,2018-12-20
1536,184,0,2,1,3526.241,2.012,2017-12-24,2017-12-24
1537,184,0,3,1,1007.392,0.441,2018-06-09,2018-06-09
1538,185,9,5,416,1578.713,504.2305,2018-11-06,2018-11-06
1539,185,9,3,497,1169.634,409.69,2018-06-10,2018-06-10
1540,185,9,4,7,1388.085,7.22,2017-06-08,2017-06-08
1541,185,9,0,2,1150.106,1.6115,2018-07-21,2018-07-21
1542,185,9,9,39,1386.663,40.172,2018-12-29,2018-12-29
1543,185,9,7,10,2782.34,23.53,2018-08-22,2018-08-22
1544,185,9,3,5,1169.634,4.1215,2017-09-05,2017-09-05
1545,186,5,6,1477,2214.882,2578.8265,2017-01-15,2017-01-15
1546,186,5,8,144,472.298,22.6225,2018-04-03,2018-04-03
1547,186,5,6,432,2214.882,754.2675,2017-11-06,2017-11-06
1548,186,5,9,148,2214.882,258.4065,2017-06-03,2017-06-03
1549,186,5,2,98,2363.331,184.372,2018-04-20,2018-04-20
1550,186,5,6,2,2214.882,3.492,2017-08-08,2017-08-08
1551,186,5,4,31,2203.02,53.7905,2017-12-24,2017-12-24
1552,186,5,5,70,1507.493,77.0695,2017-10-14,2017-10-14
1553,186,5,7,2,2509.864,4.03,2018-07-01,2018-07-01
1554,186,5,5,10,1507.493,11.01,2018-03-20,2018-03-20
1555,186,5,4,6,2203.02,10.411,2017-11-10,2017-11-10
1556,186,5,0,6,1929.724,8.916,2018-06-07,2018-06-07
1557,186,5,6,2,2214.882,3.492,2018-04-25,2018-04-25
1558,186,5,5,1,1507.493,1.101,2017-08-05,2017-08-05
1559,187,0,0,291,983.71,7.6995,2018-10-23,2018-10-23
1560,187,0,6,545,1286.069,20.7975,2018-02-10,2018-02-10
1561,187,0,4,2254,1249.985,82.867,2018-04-16,2018-04-16
1562,187,0,4,398,1249.985,14.632,2017-01-14,2017-01-14
1563,187,0,6,57,1286.069,2.175,2018-12-23,2018-12-23
1564,187,0,5,22,606.271,0.261,2017-05-31,2017-05-31
1565,187,0,8,10,910.907,0.2365,2017-10-30,2017-10-30
1566,187,0,8,9,910.907,0.213,2017-04-04,2017-04-04
1567,187,0,8,1,910.907,0.0235,2017-01-09,2017-01-09
1568,187,0,2,1,3526.241,0.125,2017-01-29,2017-01-29
1569,187,0,8,1,910.907,0.0235,2017-10-14,2017-10-14
1570,188,7,1,1750,1317.175,1639.788,2017-07-05,2017-07-05
1571,188,7,7,2016,3964.332,6805.1745,2018-04-01,2018-04-01
1572,188,7,6,305,192.15,0.0,2018-02-12,2018-02-12
1573,188,7,0,604,119.526,0.0,2018-01-05,2018-01-05
1574,188,7,9,943,192.15,0.0,2017-01-31,2017-01-31
1575,188,7,9,143,192.15,0.0,2018-11-24,2018-11-24
1576,188,7,8,44,1825.573,61.8355,2018-07-26,2018-07-26
1577,188,7,2,24,3768.006,76.6735,2017-08-13,2017-08-13
1578,188,7,5,3,1629.392,3.674,2017-10-19,2017-10-19
1579,188,7,6,4,192.15,0.0,2017-11-08,2017-11-08
1580,189,7,3,55,94.52,0.0,2018-02-10,2018-02-10
1581,189,7,9,5,192.15,0.0,2018-02-06,2018-02-06
1582,189,7,8,1,1825.573,0.1785,2018-04-23,2018-04-23
1583,189,7,6,25,192.15,0.0,2018-08-28,2018-08-28
1584,189,7,1,15,1317.175,1.785,2018-08-25,2018-08-25
1585,189,7,6,18,192.15,0.0,2018-07-25,2018-07-25
1586,189,7,2,8,3768.006,3.246,2018-09-15,2018-09-15
1587,189,7,0,3,119.526,0.0,2018-04-06,2018-04-06
1588,189,7,9,4,192.15,0.0,2018-07-13,2018-07-13
1589,190,4,6,3111,1986.411,3628.952,2018-05-05,2018-05-05
1590,190,4,4,34,1943.444,38.65,2017-11-18,2017-11-18
1591,190,4,5,4,174.483,0.0,2017-08-20,2017-08-20
1592,190,4,4,2,1943.444,2.2735,2017-08-30,2017-08-30
1593,190,4,1,1,606.454,0.212,2017-02-07,2017-02-07
1594,191,1,9,192,1242.832,68.1375,2018-05-29,2018-05-29
1595,191,1,3,16,1022.713,4.3525,2018-01-17,2018-01-17
1596,191,1,5,11,1519.695,5.05,2017-12-06,2017-12-06
1597,191,1,5,1,1519.695,0.459,2018-06-05,2018-06-05
1598,191,1,9,1,1242.832,0.355,2018-04-16,2018-04-16
1599,192,1,2,201,2735.125,235.822,2017-03-31,2017-03-31
1600,192,1,9,1441,1242.832,654.5835,2017-03-11,2017-03-11
1601,192,1,0,594,1003.069,201.211,2017-05-05,2017-05-05
1602,192,1,9,56,1242.832,25.4385,2017-01-25,2017-01-25
1603,192,1,7,309,2923.677,390.603,2018-07-28,2018-07-28
1604,192,1,7,31,2923.677,39.1865,2017-02-27,2017-02-27
1605,192,1,4,16,1243.139,7.2705,2018-10-14,2018-10-14
1606,192,1,1,40,1062.915,14.703,2017-04-17,2017-04-17
1607,192,1,3,10,1022.713,3.482,2018-01-30,2018-01-30
1608,192,1,1,2,1062.915,0.735,2017-06-28,2017-06-28
1609,192,1,3,7,1022.713,2.4375,2017-01-06,2017-01-06
1610,192,1,7,2,2923.677,2.528,2017-03-12,2017-03-12
1611,192,1,6,2,1242.832,0.9085,2018-08-10,2018-08-10
1612,193,6,5,461,1812.974,557.148,2017-09-01,2017-09-01
1613,193,6,5,2563,1812.974,3097.5485,2017-08-06,2017-08-06
1614,193,6,3,23,284.278,0.0,2017-12-20,2017-12-20
1615,194,2,2,652,2624.581,1321.9295,2017-10-16,2017-10-16
1616,194,2,9,35,1399.977,33.579,2018-03-26,2018-03-26
1617,194,2,7,108,2809.603,236.3985,2018-06-22,2018-06-22
1618,194,2,5,766,1507.544,806.7665,2018-07-03,2018-07-03
1619,194,2,6,2,1399.977,1.919,2018-01-04,2018-01-04
1620,195,9,8,52,979.276,11.095,2018-11-24,2018-11-24
1621,195,9,0,1968,1150.106,525.492,2018-10-24,2018-10-24
1622,195,9,4,408,1388.085,139.441,2018-06-29,2018-06-29
1623,195,9,8,69,979.276,14.722,2018-06-10,2018-06-10
1624,195,9,8,45,979.276,9.601,2018-03-18,2018-03-18
1625,195,9,6,9,1386.663,3.072,2017-09-23,2017-09-23
1626,196,7,5,2025,1629.392,251.1655,2018-11-19,2018-11-19
1627,196,7,2,229,3768.006,74.0965,2017-09-02,2017-09-02
1628,196,7,4,95,163.336,0.0,2018-01-02,2018-01-02
1629,196,7,9,64,192.15,0.0,2018-02-15,2018-02-15
1630,197,4,9,5299,1986.411,4438.656,2018-05-26,2018-05-26
1631,197,4,8,436,1083.586,169.6945,2017-12-05,2017-12-05
1632,197,4,2,166,3917.426,298.2645,2018-02-10,2018-02-10
1633,197,4,6,168,1986.411,140.7235,2018-11-05,2018-11-05
1634,197,4,2,84,3917.426,150.929,2018-04-19,2018-04-19
1635,197,4,7,24,4065.09,44.883,2017-09-30,2017-09-30
1636,197,4,9,7,1986.411,5.8635,2017-11-28,2017-11-28
1637,197,4,2,2,3917.426,3.5935,2018-04-08,2018-04-08
1638,198,6,6,1258,0.0,0.0,2018-02-09,2018-02-09
1639,198,6,1,1657,1508.701,1949.743,2017-12-06,2017-12-06
1640,198,6,2,27,3855.221,93.447,2018-11-10,2018-11-10
1641,198,6,7,8,4053.836,29.235,2018-02-17,2018-02-17
1642,198,6,5,57,1812.974,83.954,2018-10-25,2018-10-25
1643,198,6,4,60,50.987,0.0,2017-10-04,2017-10-04
1644,198,6,0,11,309.219,0.0985,2018-09-12,2018-09-12
1645,198,6,4,1,50.987,0.0,2018-04-13,2018-04-13
1646,198,6,4,3,50.987,0.0,2018-02-07,2018-02-07
1647,198,6,0,1,309.219,0.009,2018-06-22,2018-06-22
1648,198,6,6,1,0.0,0.0,2017-12-31,2017-12-31
1649,198,6,1,1,1508.701,1.1765,2017-11-28,2017-11-28
1650,199,8,7,552,3162.44,183.13,2017-02-12,2017-02-12
1651,199,8,6,2902,931.046,212.247,2018-11-05,2018-11-05
1652,199,8,1,463,1160.633,46.183,2017-10-29,2017-10-29
1653,199,8,1,368,1160.633,36.707,2017-10-05,2017-10-05
1654,199,8,8,29,1302.238,3.3685,2017-07-31,2017-07-31
1655,199,8,5,14,1604.717,2.117,2017-10-27,2017-10-27
1656,199,8,7,6,3162.44,1.9905,2017-06-25,2017-06-25
1657,199,8,9,3,931.046,0.2195,2017-04-13,2017-04-13
1658,200,0,3,733,1007.392,249.7705,2017-03-27,2017-03-27
1659,200,0,2,404,3526.241,627.8485,2018-04-12,2018-04-12
1660,200,0,9,24,1286.069,11.3995,2018-05-09,2018-05-09
1661,200,0,9,1058,1286.069,502.539,2017-03-01,2017-03-01
1662,200,0,3,8,1007.392,2.726,2018-09-02,2018-09-02
1663,200,0,4,3,1249.985,1.373,2018-06-07,2018-06-07
1664,200,0,9,8,1286.069,3.8,2017-09-24,2017-09-24
1665,200,0,5,7,606.271,1.0325,2017-06-24,2017-06-24
1666,200,0,8,2,910.907,0.5885,2017-03-05,2017-03-05
1667,200,0,9,2,1286.069,0.95,2017-11-20,2017-11-20
1668,201,3,5,1428,1378.117,548.234,2017-11-23,2017-11-23
1669,201,3,5,632,1378.117,242.636,2018-02-17,2018-02-17
1670,201,3,6,105,538.616,8.922,2018-02-06,2018-02-06
1671,201,3,1,535,1014.178,136.0605,2017-05-26,2017-05-26
1672,201,3,8,16,1471.843,6.6765,2017-11-18,2017-11-18
1673,201,3,2,1,3509.227,1.143,2017-05-25,2017-05-25
1674,201,3,0,8,238.076,0.0,2017-01-08,2017-01-08
1675,202,9,5,1021,1578.713,896.271,2018-07-02,2018-07-02
1676,202,9,0,1,1150.106,0.5835,2018-03-18,2018-03-18
1677,202,9,5,94,1578.713,82.5165,2018-09-27,2018-09-27
1678,202,9,1,228,1124.778,129.096,2017-12-20,2017-12-20
1679,202,9,2,137,2595.052,215.851,2018-01-09,2018-01-09
1680,202,9,8,199,979.276,92.7985,2017-01-15,2017-01-15
1681,202,9,0,67,1150.106,39.101,2018-07-18,2018-07-18
1682,202,9,8,5,979.276,2.3315,2017-04-09,2017-04-09
1683,202,9,2,6,2595.052,9.4535,2018-09-30,2018-09-30
1684,202,9,7,2,2782.34,3.4085,2017-07-18,2017-07-18
1685,202,9,4,2,1388.085,1.494,2017-04-05,2017-04-05
1686,203,9,8,732,979.276,400.3695,2018-09-26,2018-09-26
1687,203,9,8,471,979.276,257.615,2017-12-19,2017-12-19
1688,203,9,9,89,1386.663,77.8735,2018-12-30,2018-12-30
1689,203,9,0,2,1150.106,1.369,2017-07-22,2017-07-22
1690,203,9,4,2,1388.085,1.7525,2017-12-02,2017-12-02
1691,204,9,3,523,1169.634,3.138,2018-10-04,2018-10-04
1692,204,9,7,25,2782.34,0.428,2017-10-06,2017-10-06
1693,204,9,2,216,2595.052,3.4205,2018-04-27,2018-04-27
1694,204,9,4,78,1388.085,0.5855,2017-08-14,2017-08-14
1695,204,9,8,1,979.276,0.0045,2018-09-09,2018-09-09
1696,204,9,8,2,979.276,0.0095,2017-12-30,2017-12-30
1697,205,9,9,1498,1386.663,96.6925,2017-07-31,2017-07-31
1698,205,9,8,4,979.276,0.1615,2017-11-11,2017-11-11
1699,205,9,8,3,979.276,0.121,2018-05-28,2018-05-28
1700,206,4,9,473,1986.411,42.0375,2017-03-25,2017-03-25
1701,206,4,3,1314,1726.107,98.755,2018-09-17,2018-09-17
1702,206,4,5,21,174.483,0.0,2018-09-24,2018-09-24
1703,206,4,4,59,1943.444,5.11,2017-01-05,2017-01-05
1704,206,4,0,16,1704.785,1.1845,2018-09-12,2018-09-12
1705,206,4,3,3,1726.107,0.2255,2018-07-18,2018-07-18
1706,206,4,7,1,4065.09,0.1985,2017-05-13,2017-05-13
1707,207,8,3,1374,740.271,0.605,2017-02-18,2017-02-18
1708,207,8,5,2,1604.717,0.0025,2018-10-16,2018-10-16
1709,207,8,2,116,2968.23,0.3095,2018-03-15,2018-03-15
1710,207,8,4,20,937.077,0.0125,2017-11-07,2017-11-07
1711,207,8,2,143,2968.23,0.3815,2017-04-24,2017-04-24
1712,207,8,6,12,931.046,0.0075,2018-07-24,2018-07-24
1713,207,8,6,14,931.046,0.009,2017-05-24,2017-05-24
1714,207,8,2,1,2968.23,0.0025,2018-04-06,2018-04-06
1715,208,4,8,210,1083.586,131.626,2017-01-01,2017-01-01
1716,208,4,6,43,1986.411,58.0055,2018-02-12,2018-02-12
1717,208,4,8,300,1083.586,188.037,2017-10-23,2017-10-23
1718,208,4,3,19,1726.107,21.674,2017-10-09,2017-10-09
1719,208,4,0,64,1704.785,71.916,2018-03-01,2018-03-01
1720,208,4,1,3,606.454,0.7355,2017-02-14,2017-02-14
1721,208,4,0,2,1704.785,2.2475,2017-07-17,2017-07-17
1722,209,0,0,3315,983.71,1397.9765,2017-06-03,2017-06-03
1723,209,0,3,2157,1007.392,941.141,2017-10-24,2017-10-24
1724,209,0,6,1480,1286.069,900.147,2017-04-02,2017-04-02
1725,209,0,9,880,1286.069,535.2225,2018-01-19,2018-01-19
1726,209,0,3,400,1007.392,174.528,2018-01-11,2018-01-11
1727,209,0,1,23,223.068,0.0,2017-03-03,2017-03-03
1728,209,0,2,40,3526.241,79.598,2017-12-06,2017-12-06
1729,209,0,2,2,3526.241,3.98,2018-05-27,2018-05-27
1730,209,0,0,3,983.71,1.265,2017-02-28,2017-02-28
1731,209,0,4,1,1249.985,0.586,2018-06-04,2018-06-04
1732,210,1,1,468,1062.915,126.215,2018-08-12,2018-08-12
1733,210,1,3,548,1022.713,140.0025,2018-10-12,2018-10-12
1734,210,1,3,1930,1022.713,493.0745,2018-10-18,2018-10-18
1735,210,1,0,1703,1003.069,423.255,2018-03-12,2018-03-12
1736,210,1,9,884,1242.832,294.6295,2018-05-12,2018-05-12
1737,210,1,9,2716,1242.832,905.2185,2018-06-06,2018-06-06
1738,210,1,2,616,2735.125,530.263,2017-02-21,2017-02-21
1739,210,1,4,160,1243.139,53.344,2017-03-17,2017-03-17
1740,210,1,5,82,1519.695,35.3555,2017-01-17,2017-01-17
1741,210,1,8,25,1024.691,6.4045,2018-02-23,2018-02-23
1742,210,1,3,15,1022.713,3.832,2018-11-20,2018-11-20
1743,210,1,8,2,1024.691,0.5125,2018-03-29,2018-03-29
1744,210,1,0,1,1003.069,0.2485,2017-02-06,2017-02-06
1745,210,1,1,1,1062.915,0.2695,2017-04-01,2017-04-01
1746,211,9,5,1635,1578.713,1173.2985,2017-11-22,2017-11-22
1747,211,9,7,306,2782.34,426.2855,2018-12-30,2018-12-30
1748,211,9,3,617,1169.634,301.12,2017-06-14,2017-06-14
1749,211,9,6,2,1386.663,1.2195,2018-06-08,2018-06-08
1750,211,9,1,33,1124.778,15.2745,2017-05-02,2017-05-02
1751,211,9,0,4,1150.106,1.9085,2017-12-04,2017-12-04
1752,211,9,1,14,1124.778,6.48,2018-02-17,2018-02-17
1753,211,9,5,13,1578.713,9.329,2018-01-31,2018-01-31
1754,211,9,4,4,1388.085,2.4425,2017-07-20,2017-07-20
1755,211,9,1,1,1124.778,0.463,2018-05-12,2018-05-12
1756,212,7,2,372,3768.006,936.2245,2017-02-24,2017-02-24
1757,212,7,7,85,3964.332,226.0325,2018-07-15,2018-07-15
1758,212,7,5,218,1629.392,210.3135,2018-08-10,2018-08-10
1759,212,7,4,62,163.336,0.0,2017-12-05,2017-12-05
1760,212,7,9,36,192.15,0.0,2017-06-04,2017-06-04
1761,212,7,5,8,1629.392,7.718,2018-11-30,2018-11-30
1762,212,7,5,13,1629.392,12.5415,2018-11-22,2018-11-22
1763,212,7,0,2,119.526,0.0,2017-10-12,2017-10-12
1764,212,7,3,5,94.52,0.0,2018-06-30,2018-06-30
1765,212,7,6,1,192.15,0.0,2017-03-22,2017-03-22
1766,212,7,6,1,192.15,0.0,2018-04-06,2018-04-06
1767,212,7,3,2,94.52,0.0,2017-03-25,2017-03-25
1768,212,7,7,3,3964.332,7.9775,2018-08-12,2018-08-12
1769,213,0,3,2178,1007.392,1137.961,2018-10-29,2018-10-29
1770,213,0,4,8,1249.985,5.6135,2018-01-07,2018-01-07
1771,213,0,3,8,1007.392,4.18,2018-07-24,2018-07-24
1772,213,0,6,24,1286.069,17.4795,2017-05-23,2017-05-23
1773,213,0,9,86,1286.069,62.6345,2018-12-15,2018-12-15
1774,213,0,7,7,3697.589,17.566,2018-03-21,2018-03-21
1775,213,0,7,35,3697.589,87.831,2017-11-26,2017-11-26
1776,213,0,9,1,1286.069,0.7285,2017-12-09,2017-12-09
1777,214,0,7,960,3697.589,3033.0415,2017-12-31,2017-12-31
1778,214,0,9,866,1286.069,794.075,2018-02-13,2018-02-13
1779,214,0,5,779,606.271,221.8605,2017-10-19,2017-10-19
1780,214,0,6,202,1286.069,185.223,2018-11-12,2018-11-12
1781,214,0,0,48,983.71,30.5175,2018-07-29,2018-07-29
1782,214,0,2,9,3526.241,27.0005,2018-02-12,2018-02-12
1783,214,0,8,6,910.907,3.4085,2017-07-04,2017-07-04
1784,214,0,0,4,983.71,2.543,2018-08-16,2018-08-16
1785,214,0,1,5,223.068,0.0,2017-02-12,2017-02-12
1786,214,0,4,6,1249.985,5.3005,2018-07-27,2018-07-27
1787,215,2,6,229,1399.977,140.406,2018-02-23,2018-02-23
1788,215,2,6,88,1399.977,53.955,2018-03-17,2018-03-17
1789,215,2,3,42,1172.198,20.419,2017-10-16,2017-10-16
1790,215,2,9,383,1399.977,234.8275,2017-10-05,2017-10-05
1791,215,2,3,21,1172.198,10.2095,2017-06-08,2017-06-08
1792,215,2,6,2,1399.977,1.2265,2018-10-28,2018-10-28
1793,216,3,9,3,538.616,0.554,2017-08-12,2017-08-12
1794,216,3,1,205,1014.178,113.3335,2017-06-28,2017-06-28
1795,216,3,5,373,1378.117,311.2945,2017-06-09,2017-06-09
1796,216,3,9,3,538.616,0.554,2018-08-15,2018-08-15
1797,216,3,0,39,238.076,0.0,2018-09-03,2018-09-03
1798,216,3,7,6,3701.391,15.798,2018-07-28,2018-07-28
1799,217,9,7,674,2782.34,1476.341,2018-06-21,2018-06-21
1800,217,9,3,2126,1169.634,1631.418,2017-08-11,2017-08-11
1801,217,9,8,552,979.276,330.865,2018-07-26,2018-07-26
1802,217,9,8,7,979.276,4.196,2017-05-03,2017-05-03
1803,217,9,4,33,1388.085,31.684,2018-07-26,2018-07-26
1804,217,9,3,10,1169.634,7.6735,2018-12-22,2018-12-22
1805,218,7,3,1579,94.52,0.0,2017-11-11,2017-11-11
1806,218,7,0,624,119.526,0.0,2017-11-08,2017-11-08
1807,218,7,9,289,192.15,0.0,2017-07-27,2017-07-27
1808,218,7,3,4,94.52,0.0,2017-06-24,2017-06-24
1809,218,7,2,13,3768.006,2.0425,2018-09-28,2018-09-28
1810,218,7,3,25,94.52,0.0,2017-05-19,2017-05-19
1811,218,7,5,9,1629.392,0.542,2018-04-01,2018-04-01
1812,218,7,2,1,3768.006,0.157,2017-08-30,2017-08-30
1813,219,3,8,3802,1471.843,3535.318,2017-03-05,2017-03-05
1814,219,3,7,1042,3701.391,2812.362,2017-05-11,2017-05-11
1815,219,3,2,648,3509.227,1650.146,2017-01-12,2017-01-12
1816,219,3,7,285,3701.391,769.216,2018-05-13,2018-05-13
1817,219,3,0,9,238.076,0.0,2017-09-07,2017-09-07
1818,219,3,5,34,1378.117,29.0865,2017-04-15,2017-04-15
1819,219,3,4,10,518.023,1.73,2017-06-11,2017-06-11
1820,219,3,1,5,1014.178,2.8335,2018-07-20,2018-07-20
1821,220,9,8,760,979.276,489.508,2017-01-02,2017-01-02
1822,220,9,3,39,1169.634,32.159,2017-10-21,2017-10-21
1823,220,9,3,7,1169.634,5.772,2017-05-24,2017-05-24
1824,220,9,1,28,1124.778,21.8975,2018-08-06,2018-08-06
1825,220,9,8,2,979.276,1.288,2018-08-17,2018-08-17
1826,221,2,9,2323,1399.977,566.2425,2018-05-30,2018-05-30
1827,221,2,4,2054,1398.573,500.0335,2018-09-06,2018-09-06
1828,221,2,5,20,1507.544,5.352,2018-03-04,2018-03-04
1829,221,2,2,179,2624.581,92.208,2017-11-11,2017-11-11
1830,221,2,9,306,1399.977,74.589,2018-02-12,2018-02-12
1831,221,2,6,35,1399.977,8.5315,2018-09-01,2018-09-01
1832,221,2,3,4,1172.198,0.773,2018-03-19,2018-03-19
1833,221,2,2,5,2624.581,2.5755,2018-02-02,2018-02-02
1834,221,2,1,5,1055.029,0.8365,2018-01-11,2018-01-11
1835,221,2,5,3,1507.544,0.803,2017-09-13,2017-09-13
1836,221,2,1,5,1055.029,0.8365,2018-02-13,2018-02-13
1837,222,6,1,542,1508.701,574.209,2018-06-12,2018-06-12
